show_id,event_id,event_venue_id,show_date,start_time,price,total_seats,available_seats,show_publicly
1002976,1002347,1002938,2017-07-02,11:26:48,504,398,,f
1002977,1000954,1003280,2018-12-25,18:55:23,381,39,22,t
1002979,1001072,1000623,2023-07-14,03:24:47,93,362,361,f
1002983,1002135,1000992,2022-09-02,02:40:38,532,445,441,f
1002985,1003274,1001453,2023-01-31,16:16:45,515,360,,f
1002986,1004221,1004050,2017-10-12,17:50:17,794,363,357,t
1002988,1003612,1003107,2022-04-28,08:22:49,34,355,341,t
1002989,1001635,1000211,2023-06-19,18:02:45,891,453,,t
1002992,1003167,1001889,2023-05-10,00:45:14,436,385,378,f
1002994,1000532,1000559,2021-08-26,01:03:43,43,435,425,t
1002995,1002514,1003545,2018-05-15,03:24:56,824,255,246,t
1002996,1004906,1002663,2018-08-14,10:38:48,19,450,447,f
1002997,1004977,1004043,2019-01-26,16:56:57,244,70,62,t
1002998,1000343,1000066,2022-08-14,03:25:46,188,35,29,t
1002999,1000733,1002245,2019-04-12,08:43:01,619,229,220,t
1003001,1001813,1000364,2021-12-11,08:07:23,698,94,,f
1003002,1004393,1002374,2023-05-20,02:24:35,822,150,137,t
1003003,1000948,1003558,2019-05-24,21:36:13,610,424,420,f
1003006,1003620,1002541,2023-05-30,14:21:00,782,405,,f
1003014,1004002,1001620,2023-01-03,16:48:13,375,231,221,t
1003015,1001197,1001371,2019-01-05,22:18:50,296,252,236,t
1003018,1003170,1004199,2023-11-11,08:27:22,877,417,,f
1003019,1004201,1004339,2022-07-20,21:06:06,764,395,389,f
1003020,1004539,1002670,2022-10-30,01:24:24,742,396,387,f
1003021,1003527,1003066,2020-11-27,21:53:17,465,223,,f
1003023,1004604,1004414,2019-03-04,04:53:24,402,56,,f
1003025,1003856,1003712,2022-02-22,11:50:21,865,436,,f
1003027,1002666,1004235,2018-12-30,16:16:28,959,20,,t
1003028,1000043,1000488,2020-08-04,19:03:19,907,321,317,t
1003029,1001605,1004874,2016-12-29,04:43:12,649,345,335,f
1003031,1001458,1000757,2020-11-01,10:48:55,117,221,213,f
1003032,1002165,1003450,2023-01-23,01:37:56,913,489,483,f
1003033,1003697,1000346,2022-09-13,20:02:40,629,389,381,f
1003035,1000213,1001128,2021-03-20,06:22:44,769,398,,t
1003037,1003962,1002671,2019-11-16,11:36:06,141,283,,t
1003038,1003249,1003676,2023-09-18,06:16:58,427,280,266,t
1003043,1003525,1004213,2023-10-30,11:03:40,487,439,429,f
1003044,1004054,1000179,2020-01-28,14:07:46,269,191,,t
1003045,1001780,1001708,2021-07-19,11:35:08,393,207,,t
1003048,1002246,1003107,2019-04-01,08:43:43,583,233,228,f
1003049,1000363,1001568,2022-11-20,15:44:55,406,176,157,t
1003052,1003990,1002111,2020-01-27,22:50:53,504,222,211,f
1003053,1004403,1004718,2016-08-29,19:58:07,323,13,9,t
1003054,1003312,1004151,2019-04-15,16:32:14,218,180,167,f
1003058,1004537,1002686,2019-07-31,18:17:44,505,291,280,f
1003059,1000520,1001560,2018-03-23,07:56:13,208,123,,f
1003060,1000924,1003951,2018-02-01,12:16:46,782,257,,f
1003067,1004479,1004777,2017-07-05,19:49:41,336,180,172,f
1003069,1003645,1003928,2023-04-07,15:05:00,465,206,,t
1003071,1001526,1001316,2020-02-18,15:57:22,456,317,307,f
1003072,1003399,1001948,2017-04-18,22:47:19,228,127,115,t
1003073,1003144,1000001,2016-12-01,21:09:35,549,344,320,t
1003074,1004160,1001267,2021-05-16,01:44:20,945,167,,t
1003075,1002658,1003437,2022-01-08,04:41:35,383,229,220,f
1003076,1004436,1002600,2017-10-20,01:59:55,365,403,392,t
1003082,1001052,1003826,2020-07-22,13:41:52,811,458,449,t
1003084,1000370,1002548,2019-01-09,00:55:12,250,75,70,f
1003085,1000274,1002720,2018-09-03,08:44:47,41,286,,t
1003086,1000768,1000547,2023-10-07,08:19:54,735,194,183,f
1003089,1001505,1003155,2022-08-28,00:37:23,393,19,,t
1003094,1003211,1001429,2022-06-16,10:48:12,656,124,111,f
1003095,1001544,1004319,2020-11-03,06:20:28,912,249,242,f
1003096,1002886,1004107,2021-11-22,20:07:22,65,210,,f
1003098,1000620,1004343,2018-10-28,02:14:25,639,28,22,f
1003100,1002337,1003752,2021-02-21,14:24:51,443,317,315,t
1003103,1001778,1003261,2019-11-14,02:02:33,966,210,198,f
1003105,1002108,1004692,2020-09-03,08:00:56,686,83,,f
1003106,1000072,1003526,2023-08-01,10:33:35,38,339,,f
1003108,1001608,1004778,2023-07-24,06:01:47,520,438,428,f
1003111,1000416,1001163,2023-02-14,01:02:54,545,271,266,t
1003112,1000305,1001050,2020-10-20,21:20:58,895,61,57,t
1003116,1001427,1003915,2023-06-26,21:25:38,956,359,352,f
1003117,1002424,1002763,2023-06-07,21:20:26,429,319,,t
1003118,1004575,1002800,2022-07-15,07:02:15,371,373,369,f
1003123,1004794,1002251,2021-02-03,06:12:52,710,335,325,t
1003124,1003915,1000361,2022-07-03,16:57:21,828,167,,f
1003125,1004907,1000530,2022-10-28,15:49:39,267,160,150,f
1003126,1002299,1001644,2019-05-27,14:06:04,747,403,394,t
1003129,1000627,1002863,2022-08-10,05:24:45,254,193,178,t
1003130,1004392,1001196,2020-06-29,11:11:02,829,428,416,f
1003131,1002721,1002327,2023-08-13,20:08:22,699,158,156,t
1003134,1001482,1000486,2022-06-10,16:09:58,422,272,265,t
1003136,1003215,1002204,2020-11-25,21:52:41,175,444,436,f
1003137,1004210,1003085,2023-11-24,18:10:40,787,293,286,f
1003138,1000857,1003044,2023-07-09,13:34:21,191,488,476,t
1003141,1003638,1000694,2023-09-29,04:47:28,92,183,170,f
1003142,1000379,1003386,2021-04-08,11:33:22,148,216,,t
1003143,1000502,1004844,2022-06-07,11:12:21,504,303,,f
1003144,1000122,1002682,2019-12-04,01:38:46,515,284,275,f
1003149,1003345,1000890,2021-03-24,08:25:00,153,448,438,t
1003151,1000368,1003133,2019-04-09,14:57:11,308,215,,f
1003153,1001569,1000768,2021-07-28,03:03:48,729,288,272,t
1003154,1003397,1002997,2021-03-11,14:52:39,932,258,246,t
1003156,1000240,1002089,2023-09-22,08:20:15,962,86,,t
1003158,1001386,1002881,2021-07-14,00:34:39,22,310,,t
1003160,1002340,1004028,2022-11-08,17:15:15,943,176,161,t
1003162,1003248,1004034,2021-04-26,22:38:03,977,32,,f
1003164,1004536,1004149,2021-02-12,18:45:13,47,51,48,f
1003165,1003678,1004431,2019-06-23,19:31:08,918,119,118,f
1003166,1003411,1003497,2023-11-03,18:07:11,190,257,243,t
1003169,1002548,1004021,2020-12-31,22:26:49,921,188,181,f
1003171,1004032,1003566,2022-09-01,12:54:41,12,44,19,t
1003172,1002702,1002968,2018-01-03,05:15:53,98,287,275,f
1003173,1004633,1001809,2019-03-03,07:03:59,668,123,112,f
1003175,1000097,1000663,2017-08-16,15:51:41,697,409,403,t
1003186,1001841,1000823,2023-03-13,07:32:02,923,78,69,f
1003191,1002553,1002822,2018-12-21,19:56:34,617,186,169,f
1003194,1002496,1001379,2020-11-15,12:40:34,522,484,471,f
1003195,1002555,1001380,2023-07-30,01:13:13,685,295,292,t
1003197,1000343,1003271,2022-08-14,15:39:34,965,213,,t
1003198,1004190,1003472,2023-03-12,08:25:41,677,299,295,t
1003203,1004298,1000157,2023-03-23,19:26:50,953,330,300,t
1003204,1004637,1001309,2023-08-28,18:21:15,12,83,,t
1003205,1003868,1003680,2019-12-08,19:55:28,648,186,,f
1003209,1003164,1001091,2019-07-03,00:05:43,707,272,,f
1003210,1004067,1001691,2018-11-22,14:13:28,173,195,,f
1003215,1000928,1004589,2020-07-13,03:57:09,128,349,,f
1003217,1001331,1003502,2020-01-13,03:33:50,549,216,,f
1003218,1003030,1001997,2022-12-11,16:39:23,838,199,194,t
1003220,1004620,1000571,2022-08-02,21:03:15,972,477,472,f
1003221,1000969,1003950,2020-02-07,15:17:47,21,260,,t
1003222,1001940,1000724,2021-07-07,02:34:43,708,412,411,f
1003223,1004853,1002256,2022-12-16,01:09:03,105,240,226,t
1003224,1004795,1000850,2017-05-27,17:54:53,804,446,,f
1003225,1000983,1004166,2022-06-26,21:17:08,850,117,,f
1003226,1002565,1003320,2021-12-31,02:16:35,850,120,113,f
1003231,1004415,1003215,2018-03-04,01:01:03,142,284,276,t
1003232,1002507,1000157,2023-05-01,16:37:43,96,488,,f
1003234,1000445,1003277,2019-12-07,12:04:10,407,211,,t
1003235,1000016,1004930,2021-04-25,10:38:13,458,185,177,f
1003236,1003605,1004219,2023-09-22,13:02:21,197,60,,f
1003237,1002885,1003907,2023-08-04,10:44:21,59,134,,f
1003240,1004382,1000253,2023-10-30,02:15:20,846,242,232,f
1003241,1000883,1001815,2023-09-30,07:14:20,784,34,,t
1003242,1002471,1001134,2022-08-06,08:28:39,745,57,,f
1003243,1003567,1002640,2019-03-13,16:48:00,159,385,384,t
1003245,1004843,1003137,2021-09-11,21:09:59,997,348,340,f
1003247,1000366,1001184,2021-07-20,08:45:22,923,267,265,t
1003251,1004593,1003903,2019-10-20,12:51:15,678,199,194,f
1003252,1001085,1001188,2018-10-20,12:00:40,229,246,224,t
1003255,1000197,1002563,2020-11-09,05:06:07,713,25,6,t
1003257,1002670,1001885,2022-08-15,12:53:53,731,299,282,t
1003258,1002948,1004006,2017-06-15,02:07:20,1000,310,293,f
1003260,1002006,1001898,2023-03-14,19:15:45,816,92,80,f
1003262,1001827,1003448,2022-04-02,10:43:50,243,275,266,t
1003263,1003988,1002400,2019-06-06,14:48:48,903,267,260,t
1003266,1001431,1000595,2023-07-06,07:11:53,940,291,284,f
1003267,1003988,1002856,2019-06-06,10:23:17,295,338,318,t
1003269,1004483,1004237,2020-04-09,11:39:09,473,156,154,f
1003270,1004848,1004332,2022-09-03,08:03:55,840,171,,t
1003272,1003598,1002469,2021-07-03,23:57:07,568,201,,f
1003275,1004903,1003996,2023-01-24,09:11:31,665,127,,f
1003276,1000087,1004289,2017-11-06,15:53:44,765,430,,f
1003278,1000259,1004163,2020-11-19,17:48:28,789,286,,f
1003279,1004991,1004180,2021-09-28,05:48:16,868,224,,f
1003282,1000582,1002908,2017-06-05,09:57:19,597,58,,f
1003284,1002452,1001070,2023-08-26,10:29:52,571,315,,t
1003285,1001164,1001600,2022-01-24,07:01:25,673,194,,f
1003286,1001159,1002509,2022-07-20,22:58:52,42,296,,f
1003287,1000743,1003144,2018-03-23,10:35:23,721,389,376,t
1003288,1004076,1003938,2023-09-08,12:14:42,121,437,,t
1003290,1002857,1001935,2020-03-04,01:45:31,367,387,376,t
1003291,1002344,1004441,2021-11-30,04:29:31,458,62,60,t
1003292,1001589,1001586,2016-08-31,20:08:10,699,480,475,t
1003293,1001290,1000492,2020-05-02,21:46:55,805,312,308,f
1003294,1002536,1003789,2021-09-06,18:28:53,639,463,,t
1003295,1000652,1004132,2022-03-12,12:11:00,640,188,,t
1003296,1003667,1001701,2021-11-18,01:00:18,918,158,,f
1003298,1003666,1003891,2021-07-09,10:45:17,229,238,229,f
1003300,1001811,1003948,2023-04-19,12:50:57,941,161,,f
1003301,1001655,1002824,2019-04-07,17:13:16,537,365,347,f
1003304,1000222,1001740,2023-01-31,16:06:42,692,210,204,t
1003305,1000967,1002918,2023-08-19,13:07:03,844,118,,t
1003306,1001460,1003450,2022-11-16,09:04:47,485,165,146,t
1003307,1004676,1001091,2020-07-06,11:58:55,959,157,,t
1003309,1004100,1003666,2021-07-23,06:26:05,119,83,77,t
1003310,1000326,1000821,2021-06-05,04:43:27,185,44,40,f
1003311,1002407,1000870,2020-10-21,17:05:19,197,24,21,f
1003312,1004147,1002880,2016-06-19,05:35:44,703,246,235,t
1003315,1004980,1003355,2016-10-26,06:49:21,481,264,,t
1003316,1000595,1003231,2017-11-16,10:56:51,419,314,,f
1003317,1000625,1003566,2021-02-19,08:54:02,855,408,,f
1003318,1004450,1001774,2023-10-17,23:32:40,953,342,,f
1003320,1004149,1002568,2021-06-02,01:41:38,187,51,,f
1003321,1002113,1001826,2022-10-24,20:22:22,138,145,142,t
1003322,1001451,1001245,2023-02-15,02:21:07,879,32,,f
1003324,1003502,1001984,2023-04-29,21:07:28,420,477,469,t
1003325,1001640,1001163,2020-04-06,11:14:27,889,286,,t
1003327,1002534,1002041,2023-06-19,19:30:04,499,129,119,t
1003330,1003800,1004152,2016-05-24,00:52:22,321,72,55,f
1003331,1001239,1001939,2019-06-26,06:40:15,804,214,200,t
1003332,1004240,1004734,2023-11-21,15:55:38,148,41,,f
1003334,1002412,1000425,2019-08-19,09:06:16,594,495,488,f
1003335,1002225,1003349,2021-05-08,08:36:58,34,241,,f
1003338,1001088,1002682,2021-01-11,01:48:53,583,216,,t
1003343,1003558,1002438,2019-02-18,12:15:04,490,231,,t
1003345,1004942,1003396,2019-02-23,19:11:58,133,52,39,t
1003348,1003045,1001863,2023-01-31,17:18:36,445,54,51,f
1003349,1001332,1000096,2022-07-28,00:24:07,521,326,325,t
1003351,1004667,1003304,2022-12-31,17:40:54,911,386,,t
1003352,1003568,1003838,2022-12-15,19:51:55,293,417,,f
1003354,1001016,1001632,2023-06-30,05:45:20,31,199,196,f
1003355,1004922,1003786,2021-05-21,13:43:45,604,24,14,t
1003363,1000737,1000622,2020-10-03,23:53:18,419,476,470,t
1003364,1004740,1003471,2018-02-20,21:43:37,678,463,452,t
1003365,1000226,1001931,2021-09-12,08:25:30,996,392,385,f
1003366,1001470,1001352,2020-12-07,13:43:20,256,259,253,t
1003368,1000649,1003158,2020-03-11,01:35:05,839,70,,t
1003370,1000031,1002432,2021-09-03,04:20:24,141,247,243,f
1003374,1001431,1001160,2023-07-06,18:49:53,390,459,,f
1003376,1001961,1002049,2022-06-14,14:03:01,217,86,68,t
1003377,1003392,1000891,2018-02-16,10:44:40,987,230,221,f
1003378,1004539,1001273,2022-10-30,14:24:08,26,73,66,t
1003379,1001019,1001883,2022-04-21,12:12:50,720,101,,f
1003380,1000152,1001409,2022-11-12,02:23:16,449,283,255,t
1003381,1003479,1002280,2022-05-09,12:44:03,259,439,,t
1003382,1001966,1000060,2018-03-05,17:06:54,258,317,302,f
1003385,1001563,1003764,2017-03-05,09:11:45,89,210,205,t
1003386,1003992,1003936,2022-01-10,17:06:15,71,84,,t
1003389,1001883,1001005,2021-08-04,00:56:22,509,222,209,t
1003394,1002856,1001140,2022-11-14,05:50:25,331,277,269,t
1003396,1004459,1000098,2019-07-30,04:58:34,242,397,,f
1003397,1003976,1001272,2022-10-15,03:52:40,734,203,,t
1003399,1003268,1002234,2022-03-02,10:28:26,977,203,,t
1003400,1001558,1003828,2021-08-07,11:11:01,584,352,342,t
1003401,1001700,1003365,2022-10-05,14:37:31,351,23,3,f
1003402,1000566,1001147,2022-09-02,12:21:07,514,246,225,t
1003404,1002867,1002840,2017-05-03,04:49:53,842,449,448,t
1003406,1002113,1003109,2022-10-24,23:14:56,807,351,341,f
1003407,1000485,1004386,2020-09-30,22:26:03,752,403,,t
1003408,1002683,1002976,2019-07-02,03:10:06,776,357,,f
1003409,1000981,1001972,2019-04-19,06:59:21,797,201,,t
1003410,1003777,1000572,2022-11-10,14:37:38,636,109,101,t
1003411,1000043,1003611,2020-08-04,18:40:28,217,171,,f
1003412,1002159,1001792,2018-03-19,16:49:12,92,182,,t
1003414,1004029,1002952,2020-03-17,14:01:59,757,88,87,f
1003415,1003854,1002700,2022-02-22,08:51:44,681,407,,t
1003416,1004231,1000753,2022-01-01,02:50:10,144,35,29,f
1003417,1003208,1002421,2022-01-10,04:23:05,948,215,212,f
1003419,1003861,1000389,2023-06-16,06:30:36,718,88,86,t
1003424,1004498,1000020,2021-02-13,08:35:28,14,207,,t
1003425,1004820,1003662,2022-05-12,21:33:24,711,414,,f
1003426,1003980,1000985,2018-07-20,18:33:42,866,105,100,f
1003427,1001023,1000603,2021-04-19,03:17:57,252,70,,t
1003429,1003964,1000752,2021-07-26,11:58:59,431,58,,f
1003431,1001250,1002487,2019-06-14,01:38:54,138,438,423,f
1003432,1000307,1003318,2017-08-27,07:03:33,643,341,335,t
1003433,1000798,1000321,2021-01-09,10:53:13,499,213,,t
1003436,1003083,1003414,2020-07-17,05:35:17,635,66,59,f
1003437,1001000,1000608,2023-03-27,11:56:25,613,50,,f
1003438,1000802,1003715,2023-11-25,14:14:55,813,387,377,t
1003439,1002152,1004922,2020-04-21,01:08:30,197,295,291,t
1003443,1004254,1002413,2023-06-11,14:01:58,69,271,253,f
1003446,1002941,1003544,2023-01-16,18:23:12,33,10,,f
1003449,1001957,1004556,2022-11-06,14:43:03,421,140,127,t
1003450,1004227,1001201,2023-10-07,22:01:25,897,94,,t
1003451,1001128,1000319,2023-07-29,23:11:09,835,16,14,f
1003453,1000674,1004967,2017-08-15,04:12:51,593,18,10,f
1003454,1002152,1004392,2020-04-21,13:30:06,843,324,318,f
1003456,1004400,1004276,2020-04-27,11:49:03,663,310,303,t
1003457,1002553,1002672,2018-12-21,06:34:52,333,351,348,t
1003461,1004010,1001018,2023-04-24,00:24:21,361,169,164,f
1003464,1003228,1002331,2023-06-28,10:18:29,471,371,,t
1003465,1004905,1004387,2020-06-24,15:10:05,744,439,430,f
1003467,1002028,1002685,2021-07-28,13:51:27,215,278,277,f
1003470,1000093,1001301,2022-08-20,09:18:43,845,327,,f
1003473,1002681,1003851,2022-11-09,21:47:56,382,107,,f
1003474,1004720,1002357,2020-07-26,00:40:10,897,139,,f
1003475,1004992,1004500,2022-01-05,17:55:52,916,300,,f
1003480,1001795,1000539,2022-05-20,10:22:57,499,118,108,f
1003481,1003975,1004331,2019-03-31,23:04:22,717,425,418,f
1003482,1001547,1003283,2020-10-30,06:42:49,580,389,,f
1003483,1001447,1004656,2022-01-10,03:05:57,555,102,,f
1003484,1001102,1002930,2023-10-01,22:41:52,106,181,169,t
1003489,1004109,1003355,2022-03-03,11:41:39,299,45,29,t
1003490,1000762,1000033,2018-07-09,21:14:25,615,142,138,f
1003491,1000187,1001618,2019-06-27,11:41:15,231,102,,t
1003492,1002684,1002201,2023-03-29,11:09:20,237,386,,f
1003494,1004604,1002653,2019-03-04,15:35:21,249,255,237,f
1003495,1004784,1003440,2022-03-06,14:37:21,209,383,,f
1003497,1001917,1004350,2023-11-11,07:03:04,893,324,319,f
1003499,1001187,1003420,2021-05-23,13:56:36,438,478,,f
1003500,1004769,1004447,2018-11-13,21:24:33,701,57,,f
1003501,1000936,1002181,2018-07-22,22:59:11,795,314,307,f
1003502,1002705,1003712,2019-12-22,11:23:00,836,276,272,t
1003505,1003983,1004757,2018-10-21,17:58:28,688,206,204,f
1003506,1002458,1002330,2016-11-15,05:07:41,914,442,,f
1003507,1002975,1001849,2019-12-12,06:06:44,230,206,195,t
1003508,1004658,1002652,2022-02-20,22:37:11,767,306,,t
1003510,1002841,1004304,2022-08-08,05:04:25,967,400,393,f
1003511,1003499,1000494,2020-04-13,19:47:02,133,20,,f
1003514,1001382,1000770,2020-03-15,04:25:40,104,397,,t
1003515,1000139,1000745,2019-12-17,21:54:33,83,175,166,t
1003517,1000447,1002802,2023-10-27,11:47:19,669,465,,t
1003518,1000427,1003114,2017-03-21,10:30:57,775,405,390,t
1003520,1001771,1001232,2022-03-26,08:29:44,635,413,406,t
1003523,1000655,1004903,2022-06-09,07:30:21,991,52,48,f
1003524,1003228,1003457,2023-06-28,13:49:51,707,84,,t
1003525,1001244,1001749,2022-09-12,01:47:36,36,50,41,f
1003526,1002397,1002701,2020-12-06,17:27:52,537,441,,f
1003527,1001977,1004615,2022-02-03,01:29:11,436,81,,t
1003529,1004833,1004059,2022-12-04,17:45:20,44,477,,f
1003530,1002704,1002036,2021-06-22,07:06:05,319,385,,f
1003531,1001371,1004084,2018-05-16,03:19:29,446,224,,t
1003532,1000843,1003613,2020-03-01,06:33:22,494,398,,f
1003533,1004266,1001928,2023-06-06,20:02:32,146,53,51,f
1003535,1002452,1003634,2023-08-26,07:17:35,391,379,,t
1003536,1004555,1002483,2018-01-05,09:40:51,489,377,374,f
1003537,1003089,1002200,2019-06-13,04:43:29,163,438,435,f
1003542,1004834,1001698,2022-02-23,07:35:50,34,208,,f
1003547,1004520,1004124,2019-01-05,05:29:34,175,367,365,f
1003548,1001526,1000610,2020-02-18,01:14:40,626,17,5,t
1003549,1003246,1001449,2022-04-25,04:47:17,438,156,146,t
1003550,1004383,1003926,2019-07-12,00:26:24,171,439,429,t
1003553,1002140,1000211,2022-12-03,12:06:10,416,69,57,t
1003554,1002586,1003518,2020-09-22,03:09:48,411,370,362,f
1003555,1000326,1003863,2021-06-05,21:48:52,894,132,120,t
1003557,1004148,1003049,2022-04-11,03:33:40,683,87,,t
1003558,1002114,1001168,2022-10-30,09:22:27,875,482,481,f
1003560,1002241,1002681,2023-10-30,03:39:43,548,10,2,t
1003561,1002932,1000951,2023-07-14,15:25:23,568,242,225,f
1003562,1000248,1002292,2023-08-19,14:54:57,277,155,139,t
1003563,1001768,1002049,2022-04-07,23:08:32,458,491,,f
1003564,1004405,1004481,2020-10-14,20:16:41,793,390,,t
1003565,1002747,1004388,2023-03-24,18:34:00,572,378,376,f
1003566,1001582,1003312,2021-03-12,02:14:38,944,307,294,f
1003568,1002734,1003162,2019-07-31,11:17:08,130,477,476,t
1003570,1002168,1002509,2022-07-28,10:13:00,220,256,249,t
1003571,1000183,1004911,2022-03-09,12:41:42,917,64,59,t
1003573,1004803,1001544,2020-02-15,22:44:23,987,23,14,f
1003575,1004051,1002701,2023-06-05,02:21:25,192,449,444,t
1003578,1002770,1000282,2021-06-20,04:48:50,588,479,457,f
1003584,1004883,1000973,2019-10-03,04:52:03,648,126,103,t
1003585,1000277,1004555,2020-05-23,11:14:44,251,217,211,t
1003587,1004278,1002823,2023-01-17,16:03:21,61,153,,f
1003589,1002014,1004063,2022-06-11,17:52:19,15,159,,f
1003591,1003799,1004578,2023-06-26,08:14:32,560,443,438,t
1003593,1001314,1001196,2022-09-17,22:09:48,769,243,,t
1003594,1000609,1003779,2017-01-17,17:13:20,309,239,224,t
1003595,1001945,1002917,2022-01-24,03:41:32,293,28,11,f
1003600,1003809,1002425,2022-05-04,15:45:29,469,128,125,t
1003601,1002104,1003374,2022-04-08,17:47:09,869,68,65,f
1003602,1001302,1004564,2018-09-17,08:32:10,274,460,458,f
1003604,1004510,1004343,2018-06-12,21:03:55,774,378,,t
1003605,1002526,1004869,2021-10-15,17:01:51,852,12,,f
1003606,1001896,1000273,2021-07-17,15:16:17,265,79,64,f
1003607,1000294,1004492,2021-05-09,15:08:37,317,293,285,f
1003614,1003665,1000083,2020-08-01,04:22:02,978,349,328,f
1003618,1004890,1000848,2021-01-24,22:30:53,134,116,,t
1003621,1000086,1002995,2022-09-11,23:21:53,461,452,430,f
1003622,1001273,1003274,2022-07-20,15:52:14,280,462,456,t
1003624,1002851,1000504,2023-01-07,17:23:10,788,184,,t
1003625,1003358,1000160,2022-05-16,04:54:53,178,468,,t
1003628,1002687,1000873,2021-10-01,05:15:17,698,137,130,f
1003631,1004887,1001678,2020-10-12,23:29:48,839,221,212,t
1003632,1004838,1004788,2020-08-24,05:02:31,602,451,,t
1003633,1002862,1002805,2021-07-27,04:14:06,460,375,,t
1003634,1004232,1004271,2017-05-24,06:02:47,475,386,384,t
1003635,1004533,1000919,2022-04-20,18:53:49,779,297,283,f
1003636,1001961,1000940,2022-06-14,03:12:50,970,471,,t
1003639,1002614,1002316,2023-11-05,07:40:43,463,221,,t
1003641,1002756,1003483,2017-07-12,12:07:33,450,129,112,t
1003642,1004000,1001335,2022-11-05,09:56:33,713,385,367,f
1003644,1003194,1004900,2023-09-02,23:47:58,449,190,,f
1003645,1003745,1004430,2023-04-30,20:30:10,118,327,316,f
1003646,1001303,1000947,2023-09-16,12:18:19,374,122,,f
1003647,1003201,1003806,2018-09-26,08:39:43,11,83,,t
1003648,1001642,1003924,2023-04-21,20:26:54,213,63,43,f
1003650,1002078,1002032,2023-04-14,22:26:51,102,288,261,t
1003652,1000899,1002070,2021-06-19,01:01:12,396,161,152,f
1003653,1002354,1004693,2016-04-20,19:01:28,200,446,,t
1003654,1001833,1001527,2022-11-06,12:29:23,425,308,,t
1003656,1003867,1003037,2019-02-24,20:54:27,68,409,388,t
1003657,1003028,1000939,2022-08-07,12:00:12,202,343,326,f
1003658,1003012,1000354,2020-06-28,07:36:31,222,91,89,f
1003661,1003046,1000147,2020-12-09,22:40:53,985,258,250,t
1003662,1002299,1003896,2019-05-27,09:24:27,445,143,133,f
1003663,1002737,1004788,2021-10-21,17:03:21,476,206,,t
1003665,1001907,1000119,2019-07-16,11:37:38,866,469,457,f
1003666,1004293,1004284,2020-09-15,08:12:34,186,64,40,f
1003670,1002170,1003625,2021-05-19,16:24:42,790,414,,f
1003674,1001661,1004869,2022-04-05,12:55:08,989,270,260,t
1003678,1004858,1000278,2017-12-03,00:46:09,973,371,361,t
1003679,1001780,1003244,2021-07-19,03:33:02,219,419,414,f
1003682,1004294,1004919,2023-04-24,18:57:39,324,83,,f
1003684,1002756,1000947,2017-07-12,21:24:23,347,356,352,t
1003685,1001740,1001454,2022-06-08,18:49:39,870,351,,f
1003686,1004151,1003360,2021-06-25,15:12:54,638,135,,t
1003687,1004472,1003641,2019-09-28,18:02:44,276,270,258,f
1003688,1002686,1001325,2019-11-26,12:59:10,984,340,,t
1003691,1003636,1002356,2018-03-26,09:42:26,255,125,124,f
1003692,1001782,1000381,2022-01-20,15:54:26,483,400,392,f
1003693,1002143,1001199,2019-01-07,00:58:57,307,272,268,t
1003694,1002404,1003981,2020-05-07,12:31:46,616,90,,t
1003698,1003757,1004160,2022-07-13,03:46:55,240,384,377,f
1003700,1000252,1002017,2022-04-04,23:29:15,149,451,444,f
1003701,1001273,1002731,2022-07-20,01:27:35,981,272,,f
1003702,1001130,1001752,2019-02-27,15:20:15,595,237,,t
1003703,1003572,1003634,2021-04-28,15:27:36,945,181,180,t
1003706,1003047,1002089,2018-02-18,18:47:47,755,173,,f
1003707,1000963,1002457,2021-08-01,10:30:36,846,329,319,t
1003709,1001149,1004181,2021-10-20,09:51:42,687,231,,t
1003716,1003181,1002124,2020-09-29,19:56:25,301,182,,t
1003717,1003930,1001788,2022-01-09,03:59:34,144,439,432,f
1003722,1002731,1001208,2022-07-25,17:43:48,839,209,,t
1003724,1002586,1000879,2020-09-22,10:29:56,985,173,167,f
1003725,1002495,1000477,2019-04-26,08:03:05,695,256,244,f
1003727,1001219,1002465,2021-08-19,08:20:32,354,307,297,f
1003728,1001089,1003142,2020-12-25,19:53:07,251,300,290,f
1003729,1000504,1004919,2018-04-21,04:41:40,715,89,,t
1003730,1003049,1002549,2021-06-25,14:52:31,887,363,,t
1003732,1002367,1003742,2017-06-14,20:11:21,812,62,51,t
1003733,1004980,1004290,2016-10-26,16:11:03,774,57,53,f
1003734,1003988,1002697,2019-06-06,11:57:27,379,320,312,f
1003735,1003421,1004152,2023-04-20,14:53:26,741,421,403,f
1003737,1000790,1004722,2020-07-07,03:19:58,41,77,71,t
1003738,1001504,1001515,2022-09-10,22:20:15,333,445,441,t
1003739,1003573,1002440,2022-05-08,06:49:59,691,161,,f
1003740,1000963,1004161,2021-08-01,00:05:38,882,57,29,f
1003744,1002847,1002659,2021-07-01,19:57:16,956,54,,t
1003750,1001471,1004019,2019-04-30,03:51:19,116,178,171,f
1003752,1000301,1001578,2020-03-16,12:07:12,921,482,473,f
1003753,1001790,1002455,2023-02-12,17:04:41,176,138,133,t
1003757,1004271,1001698,2019-10-13,11:24:37,567,408,,f
1003761,1002078,1003235,2023-04-14,13:55:46,197,210,204,t
1003762,1000671,1004769,2019-11-03,00:37:40,229,287,281,f
1003763,1003540,1000261,2021-02-27,04:16:28,571,365,363,f
