rent_id,event_id,rent_price,rent_duration,available
1002993,1001642,920,2,t
1002994,1003690,158,14,f
1002995,1001675,732,365,f
1002996,1004818,371,365,f
1002997,1000362,889,3,t
1002998,1004363,205,145,t
1002999,1001164,59,7,t
1003000,1004733,721,1,t
1003001,1004746,243,28,f
1003002,1002084,831,14,t
1003003,1001383,77,14,f
1003004,1003159,258,1,t
1003005,1000579,222,14,t
1003006,1004337,816,145,f
1003007,1001587,553,2,t
1003008,1001199,261,4,f
1003009,1002891,177,3,f
1003010,1000223,246,28,f
1003011,1000130,451,2,t
1003012,1002032,996,28,f
1003013,1000185,582,1,f
1003014,1000755,456,5,t
1003015,1002415,706,145,f
1003016,1001379,930,5,t
1003017,1002340,453,4,f
1003018,1003095,401,1,t
1003019,1000751,941,4,f
1003020,1003897,93,5,f
1003021,1001192,644,2,f
1003022,1004178,558,2,t
1003023,1003487,27,7,t
1003024,1003727,743,365,t
1003025,1003696,313,1,f
1003026,1001903,585,4,f
1003027,1002583,491,5,t
1003028,1004590,221,28,f
1003029,1003155,822,2,f
1003030,1000229,542,4,f
1003031,1000461,469,28,f
1003032,1000416,8,3,f
1003033,1003394,866,365,t
1003034,1004347,52,4,t
1003035,1002885,125,1,f
1003036,1003945,13,365,f
1003037,1003667,478,365,t
1003038,1003168,228,7,t
1003039,1002256,437,3,t
1003040,1002174,137,14,f
1003041,1003819,614,145,t
1003042,1001514,354,4,t
1003043,1001570,233,2,t
1003044,1000004,878,2,f
1003045,1002139,134,3,t
1003046,1002007,181,365,t
1003047,1003404,752,2,f
1003048,1003565,878,4,f
1003049,1002349,967,4,f
1003050,1004022,225,7,f
1003051,1003209,313,1,f
1003052,1001608,628,4,f
1003053,1000113,891,4,f
1003054,1002937,320,7,t
1003055,1003777,953,365,t
1003056,1002854,983,7,t
1003057,1000420,875,3,f
1003058,1001736,384,1,t
1003059,1000791,641,14,f
1003060,1002752,562,7,t
1003061,1004021,77,365,t
1003062,1004237,193,145,f
1003063,1003145,505,1,t
1003064,1004912,239,3,f
1003065,1002839,218,1,f
1003066,1001644,465,7,t
1003067,1003406,554,28,f
1003068,1003769,830,3,t
1003069,1004471,134,365,f
1003070,1004076,957,14,f
1003071,1003212,888,14,t
1003072,1002718,381,7,t
1003073,1002873,867,365,t
1003074,1003077,117,365,t
1003075,1000397,338,3,f
1003076,1003541,476,28,f
1003077,1002525,934,5,t
1003078,1004663,745,7,t
1003079,1003079,387,7,t
1003080,1002501,523,145,t
1003081,1002232,283,7,t
1003082,1003254,525,14,f
1003083,1003606,174,7,f
1003084,1003771,955,145,f
1003085,1002203,540,14,f
1003086,1001604,681,2,f
1003087,1000893,971,28,f
1003088,1004743,574,365,f
1003089,1004305,131,4,t
1003090,1001110,463,145,f
1003091,1001217,357,365,t
1003092,1001781,512,1,t
1003093,1001337,348,3,t
1003094,1001648,760,365,f
1003095,1000285,429,1,f
1003096,1000579,214,28,f
1003097,1001027,214,28,t
1003098,1002611,225,145,t
1003099,1000760,934,2,t
1003100,1001037,129,2,f
1003101,1004417,389,365,f
1003102,1004258,182,2,f
1003103,1002268,860,5,t
1003104,1000150,216,2,f
1003105,1004232,185,5,t
1003106,1004859,708,5,t
1003107,1002448,322,28,f
1003108,1000872,769,7,t
1003109,1002389,503,365,t
1003110,1004748,671,5,t
1003111,1003690,425,365,t
1003112,1003779,416,1,f
1003113,1002440,296,5,f
1003114,1001055,260,2,f
1003115,1001974,275,5,t
1003116,1001833,737,145,f
1003117,1000760,565,4,t
1003118,1004535,567,4,f
1003119,1001333,194,2,f
1003120,1003007,755,7,f
1003121,1000214,196,5,f
1003122,1000737,746,3,t
1003123,1003915,429,14,t
1003124,1000892,639,5,f
1003125,1000397,691,28,t
1003126,1002157,222,145,f
1003127,1003027,693,7,t
1003128,1000903,173,5,f
1003129,1004856,521,4,t
1003130,1001852,627,5,t
1003131,1003197,738,2,f
1003132,1000942,611,28,t
1003133,1002914,657,4,t
1003134,1002074,100,4,t
1003135,1003729,74,7,f
1003136,1000911,994,145,f
1003137,1001622,508,145,f
1003138,1003394,734,28,t
1003139,1002129,432,3,t
1003140,1003573,641,4,t
1003141,1002605,437,4,f
1003142,1001169,153,5,t
1003143,1004644,840,145,t
1003144,1004146,448,1,t
1003145,1003402,562,3,t
1003146,1000712,364,5,t
1003147,1004258,628,5,f
1003148,1003975,711,145,t
1003149,1001726,966,14,f
1003150,1004589,519,7,t
1003151,1001567,50,14,f
1003152,1003495,696,1,f
1003153,1003422,443,28,t
1003154,1002080,904,5,t
1003155,1001467,682,7,t
1003156,1000800,929,145,t
1003157,1000336,280,14,t
1003158,1001821,475,2,f
1003159,1001568,425,1,f
1003160,1002841,54,14,t
1003161,1004642,444,3,f
1003162,1004687,485,1,f
1003163,1002996,758,28,t
1003164,1004405,878,14,t
1003165,1003720,19,365,t
1003166,1001282,889,4,t
1003167,1003148,692,28,t
1003168,1005000,571,3,f
1003169,1004752,287,2,f
1003170,1003897,818,14,t
1003171,1002126,577,365,t
1003172,1000110,179,14,t
1003173,1003581,24,2,f
1003174,1004518,16,14,f
1003175,1000834,571,7,t
1003176,1002622,124,14,t
1003177,1003011,296,7,f
1003178,1000856,889,5,f
1003179,1004897,278,365,t
1003180,1002235,790,145,f
1003181,1001107,256,1,t
1003182,1003115,550,14,f
1003183,1001811,760,4,f
1003184,1001167,423,28,f
1003185,1003171,102,28,f
1003186,1002379,487,365,t
1003187,1004243,917,7,t
1003188,1004551,765,14,f
1003189,1001562,402,1,f
1003190,1000478,60,14,t
1003191,1000447,515,145,f
1003192,1000052,883,3,t
1003193,1003654,42,145,f
1003194,1003324,378,4,t
1003195,1002129,293,145,t
1003196,1004887,56,2,f
1003197,1002656,325,2,t
1003198,1004401,511,5,f
1003199,1002279,426,2,t
1003200,1003852,605,28,f
1003201,1000198,609,2,f
1003202,1002726,755,5,f
1003203,1002986,581,1,f
1003204,1004759,69,14,f
1003205,1002521,835,365,f
1003206,1004547,444,5,f
1003207,1000422,826,1,f
1003208,1003400,668,1,t
1003209,1000083,67,28,t
1003210,1001534,242,28,f
1003211,1002653,795,4,f
1003212,1003538,605,7,t
1003213,1004629,618,28,t
1003214,1002255,619,3,f
1003215,1002294,82,7,f
1003216,1001136,750,2,f
1003217,1000026,161,145,t
1003218,1000386,359,4,f
1003219,1000565,81,14,t
1003220,1000377,979,14,t
1003221,1000483,109,5,t
1003222,1004592,268,5,f
1003223,1000183,224,5,f
1003224,1002838,892,5,f
1003225,1000191,250,4,t
1003226,1002140,361,145,f
1003227,1004278,305,7,t
1003228,1003189,172,4,t
1003229,1000360,695,365,t
1003230,1001682,403,14,f
1003231,1002411,344,14,t
1003232,1002374,812,365,f
1003233,1004284,680,5,t
1003234,1003932,577,7,f
1003235,1001185,939,1,f
1003236,1004237,414,28,t
1003237,1000224,281,145,t
1003238,1000632,339,365,t
1003239,1004828,158,365,f
1003240,1004876,205,7,t
1003241,1004299,484,145,t
1003242,1000979,567,14,t
1003243,1001292,691,5,f
1003244,1001087,456,145,f
1003245,1004278,964,7,f
1003246,1000978,426,14,t
1003247,1003020,322,5,t
1003248,1004180,550,365,t
1003249,1001953,520,365,f
1003250,1001909,622,1,t
1003251,1003900,286,7,t
1003252,1002645,760,1,t
1003253,1002613,899,3,t
1003254,1003911,778,4,f
1003255,1002417,358,14,t
1003256,1003933,180,365,f
1003257,1002116,965,3,t
1003258,1001794,26,145,f
1003259,1004787,401,3,t
1003260,1001418,870,3,t
1003261,1001349,609,145,f
1003262,1001998,99,365,t
1003263,1002938,403,28,t
1003264,1000589,239,145,f
1003265,1004933,626,4,t
1003266,1002755,580,365,f
1003267,1000088,808,2,f
1003268,1002283,849,5,f
1003269,1001019,649,3,f
1003270,1004565,756,2,f
1003271,1002856,557,28,t
1003272,1002862,575,7,t
1003273,1002578,503,3,t
1003274,1001633,739,1,t
1003275,1004312,513,2,f
1003276,1002941,346,2,f
1003277,1002204,441,4,f
1003278,1001484,266,145,t
1003279,1004265,128,14,t
1003280,1000181,289,14,t
1003281,1001930,14,4,f
1003282,1000861,652,5,f
1003283,1004972,479,3,f
1003284,1001427,34,5,f
1003285,1004660,306,145,f
1003286,1003574,877,3,t
1003287,1002761,967,28,f
1003288,1003182,741,4,f
1003289,1004206,170,3,f
1003290,1003533,348,1,f
1003291,1003430,259,1,f
1003292,1002528,669,14,t
1003293,1003094,339,4,t
1003294,1002359,724,14,f
1003295,1000798,801,145,t
1003296,1002654,712,145,f
1003297,1000941,180,3,t
1003298,1003605,900,14,f
1003299,1002939,672,7,f
1003300,1002399,841,3,t
1003301,1003776,883,1,f
1003302,1001913,46,3,f
1003303,1003811,951,14,f
1003304,1001810,712,7,t
1003305,1002878,926,14,t
1003306,1003157,858,1,t
1003307,1004265,693,7,t
1003308,1003757,281,1,t
1003309,1001558,733,14,t
1003310,1003785,422,145,t
1003311,1004823,263,145,t
1003312,1002629,730,4,t
1003313,1004507,458,145,t
1003314,1002748,162,28,f
1003315,1000851,397,145,t
1003316,1000903,103,2,f
1003317,1003823,168,5,f
1003318,1002619,138,2,f
1003319,1000293,177,7,t
1003320,1002332,978,4,t
1003321,1003005,917,28,t
1003322,1003561,38,4,f
1003323,1004028,705,365,t
1003324,1002853,675,365,f
1003325,1004965,177,365,f
1003326,1004434,568,365,f
1003327,1002428,132,145,f
1003328,1001156,623,145,f
1003329,1001728,903,28,f
1003330,1003064,39,28,t
1003331,1000430,41,145,f
1003332,1003138,969,4,f
1003333,1002479,831,145,t
1003334,1002513,210,14,t
1003335,1002402,76,5,f
1003336,1003318,947,7,f
1003337,1004235,354,1,f
1003338,1002563,795,14,t
1003339,1003297,104,4,t
1003340,1001593,555,4,t
1003341,1002034,175,14,t
1003342,1001740,851,5,f
1003343,1003945,392,3,t
1003344,1000771,763,1,f
1003345,1002045,560,2,f
1003346,1003352,518,7,t
1003347,1001906,90,4,t
1003348,1002860,308,2,t
1003349,1003335,452,145,f
1003350,1004305,823,3,f
1003351,1004868,198,145,t
1003352,1004717,808,3,f
1003353,1000606,197,14,t
1003354,1003846,944,28,t
1003355,1003061,638,7,t
1003356,1002956,568,7,f
1003357,1000712,519,14,t
1003358,1004348,728,1,t
1003359,1003276,694,28,f
1003360,1000772,210,3,t
1003361,1004704,322,3,t
1003362,1004814,567,4,f
1003363,1001689,430,1,t
1003364,1003687,271,28,t
1003365,1001731,264,3,f
1003366,1004091,819,14,t
1003367,1002703,749,1,t
1003368,1003040,110,4,t
1003369,1000316,808,14,f
1003370,1001161,977,365,f
1003371,1003517,987,14,f
1003372,1002996,245,3,f
1003373,1000625,860,1,f
1003374,1002827,205,1,t
1003375,1000736,905,3,f
1003376,1002447,925,7,t
1003377,1000965,115,1,f
1003378,1002053,885,7,f
1003379,1002235,770,145,t
1003380,1002869,235,3,f
1003381,1004691,994,2,t
1003382,1002778,626,28,f
1003383,1004446,423,145,f
1003384,1004496,865,1,f
1003385,1003106,603,365,f
1003386,1000337,480,7,f
1003387,1000223,980,3,f
1003388,1002459,558,2,t
1003389,1000423,803,3,f
1003390,1000406,128,365,t
1003391,1003176,69,28,f
1003392,1002024,40,2,f
1003393,1002673,865,5,f
1003394,1002286,8,2,f
1003395,1003612,523,28,t
1003396,1004954,935,1,f
1003397,1004390,673,1,t
1003398,1004858,153,28,t
1003399,1004411,180,1,t
1003400,1002886,799,145,f
1003401,1001778,551,7,t
1003402,1002362,25,1,t
1003403,1003189,468,4,t
1003404,1003310,274,14,f
1003405,1001234,78,1,t
1003406,1002207,800,3,f
1003407,1003839,154,7,t
1003408,1003685,948,28,t
1003409,1000262,538,4,t
1003410,1000371,35,14,f
1003411,1000502,978,14,f
1003412,1004409,108,1,t
1003413,1000352,243,3,f
1003414,1003449,411,1,f
1003415,1003876,929,7,f
1003416,1002322,699,2,f
1003417,1004610,27,4,f
1003418,1004036,410,7,f
1003419,1000719,633,365,f
1003420,1004064,161,2,f
1003421,1004939,837,1,t
1003422,1001285,450,1,f
1003423,1002781,624,28,f
1003424,1003786,130,7,f
1003425,1004532,919,4,f
1003426,1000971,816,145,t
1003427,1001410,303,1,t
1003428,1001765,339,2,f
1003429,1004382,833,365,t
1003430,1004314,455,2,t
1003431,1002501,247,5,f
1003432,1000983,619,2,t
1003433,1001707,251,5,f
1003434,1001961,316,5,f
1003435,1003373,900,3,f
1003436,1001759,742,28,f
1003437,1002498,928,5,t
1003438,1004184,985,2,f
1003439,1001582,91,365,f
1003440,1000215,973,7,t
1003441,1000547,987,14,t
1003442,1003106,48,3,t
1003443,1003107,16,7,t
1003444,1001542,871,4,f
1003445,1003839,178,1,t
1003446,1003194,764,1,f
1003447,1002171,889,5,f
1003448,1003132,702,3,f
1003449,1002368,302,145,t
1003450,1001868,585,5,t
1003451,1003673,734,28,t
1003452,1001058,587,28,f
1003453,1002447,902,7,t
1003454,1001983,432,3,t
1003455,1002221,630,14,t
1003456,1000905,312,28,t
1003457,1003852,763,14,t
1003458,1003832,576,4,f
1003459,1002121,401,3,f
1003460,1004227,241,2,t
1003461,1001346,857,1,f
1003462,1004703,60,145,f
1003463,1002482,246,2,f
1003464,1002134,862,145,t
1003465,1000990,889,7,f
1003466,1002793,292,5,t
1003467,1001906,83,14,t
1003468,1001312,585,2,f
1003469,1004248,945,28,t
1003470,1002857,447,365,t
1003471,1003415,740,1,t
1003472,1004742,780,3,f
1003473,1000817,94,3,f
1003474,1003990,464,7,t
1003475,1002307,804,3,t
1003476,1003456,842,2,t
1003477,1000534,776,3,t
1003478,1003802,161,28,f
1003479,1000559,347,7,t
1003480,1003126,265,1,f
1003481,1002086,991,7,f
1003482,1001468,777,5,f
1003483,1004903,333,2,t
1003484,1002166,137,365,t
1003485,1003146,487,4,t
1003486,1003950,881,5,t
1003487,1001930,696,1,f
1003488,1004735,105,14,f
1003489,1002723,883,1,f
1003490,1001817,457,145,t
1003491,1001044,251,145,t
1003492,1001486,689,1,t
1003493,1000544,319,14,t
1003494,1003403,571,2,f
1003495,1004300,356,365,f
1003496,1003247,658,365,t
1003497,1003923,768,1,t
1003498,1000221,790,1,f
1003499,1000934,172,1,t
1003500,1000857,371,145,t
1003501,1002532,432,4,f
1003502,1004667,595,28,f
1003503,1004845,18,365,t
1003504,1001912,687,2,f
1003505,1000698,253,2,t
1003506,1003626,193,145,t
1003507,1003813,490,28,f
1003508,1004028,696,1,f
1003509,1003785,913,14,f
1003510,1001237,943,1,t
1003511,1004837,732,2,f
1003512,1004203,494,1,f
1003513,1003958,816,365,f
1003514,1003358,87,1,f
1003515,1001303,80,14,f
1003516,1002801,915,365,t
1003517,1000768,413,2,t
1003518,1001707,807,145,f
1003519,1001087,724,1,t
1003520,1004006,864,28,t
1003521,1004645,931,4,t
1003522,1000037,268,365,f
1003523,1000965,519,365,t
1003524,1003027,630,14,t
1003525,1003063,528,145,f
1003526,1003129,506,5,t
1003527,1000681,624,3,t
1003528,1001084,87,7,t
1003529,1001081,401,2,t
1003530,1003779,52,2,f
1003531,1000795,964,14,f
1003532,1002262,628,2,f
1003533,1004511,635,4,f
1003534,1000498,830,14,f
1003535,1000408,871,5,f
1003536,1000420,305,28,f
1003537,1003782,919,1,f
1003538,1004162,97,145,f
1003539,1003006,959,28,t
1003540,1003966,511,1,t
1003541,1003659,287,7,t
1003542,1004641,458,4,f
1003543,1004615,253,145,t
1003544,1003191,354,365,t
1003545,1003988,217,4,t
1003546,1004103,260,3,t
1003547,1002868,61,2,f
1003548,1001819,771,1,f
1003549,1001379,376,2,t
1003550,1003315,361,14,f
1003551,1000904,478,2,f
1003552,1003885,360,14,t
1003553,1001504,349,28,t
1003554,1001461,577,1,f
1003555,1004642,66,14,f
1003556,1004638,204,365,t
1003557,1003609,351,7,f
1003558,1000845,535,14,t
1003559,1003522,101,5,f
1003560,1003882,18,2,t
1003561,1001140,144,2,t
1003562,1001546,512,2,f
1003563,1000845,347,3,t
1003564,1002616,802,4,f
1003565,1001537,38,145,t
1003566,1000102,530,2,f
1003567,1002902,365,145,f
1003568,1004632,351,14,t
1003569,1002667,318,1,t
1003570,1004908,124,3,t
1003571,1002524,146,5,f
1003572,1003421,190,7,t
1003573,1003654,391,14,f
1003574,1004354,638,4,f
1003575,1003566,503,28,f
1003576,1000520,253,145,f
1003577,1000998,185,365,t
1003578,1004223,900,7,f
1003579,1001137,598,28,f
1003580,1004282,23,145,f
1003581,1003090,426,3,f
1003582,1002930,958,4,t
1003583,1003323,808,2,f
1003584,1001399,834,4,t
1003585,1001310,171,28,f
1003586,1001088,690,365,f
1003587,1000849,672,7,f
1003588,1004162,883,4,f
1003589,1003807,770,4,f
1003590,1003303,629,5,t
1003591,1004460,158,4,t
1003592,1003922,503,5,f
1003593,1004288,102,2,t
1003594,1000835,561,14,t
1003595,1004802,975,145,t
1003596,1004583,382,145,t
1003597,1004529,704,5,f
1003598,1003375,943,7,f
1003599,1003026,192,365,t
1003600,1002063,395,4,t
1003601,1004864,271,3,t
1003602,1002475,755,28,f
1003603,1004924,573,365,f
1003604,1003671,624,28,t
1003605,1004383,614,365,t
1003606,1001257,271,5,f
1003607,1003399,684,365,t
1003608,1004375,7,28,t
1003609,1000448,610,2,f
1003610,1002274,562,28,t
1003611,1003956,229,28,f
1003612,1000276,415,145,t
1003613,1000342,730,4,f
1003614,1000765,354,3,f
1003615,1001581,679,28,t
1003616,1000962,958,7,f
1003617,1002907,937,3,t
1003618,1004424,691,4,t
1003619,1004479,474,5,t
1003620,1000179,585,145,f
1003621,1004775,578,3,f
1003622,1003704,756,5,t
1003623,1001605,759,7,f
1003624,1004457,600,145,t
1003625,1003338,514,1,t
1003626,1001738,394,14,t
1003627,1001069,274,145,f
1003628,1001002,410,2,f
1003629,1000266,887,28,t
1003630,1002870,765,14,f
1003631,1000804,833,1,t
1003632,1003337,134,4,f
1003633,1002155,508,3,f
1003634,1004913,390,5,t
1003635,1000420,878,365,f
1003636,1001874,941,145,f
1003637,1001135,24,365,t
1003638,1000574,872,145,t
1003639,1004366,204,5,t
1003640,1002927,142,28,f
1003641,1004289,10,4,t
1003642,1001930,84,7,t
1003643,1003941,132,145,t
1003644,1004217,432,14,f
1003645,1002749,137,5,f
1003646,1002731,474,7,f
1003647,1000378,797,1,f
1003648,1003035,804,7,t
1003649,1002737,15,145,f
1003650,1003880,931,2,t
1003651,1000477,592,1,f
1003652,1000336,963,5,f
1003653,1000070,274,7,f
1003654,1003179,748,14,f
1003655,1000225,900,5,t
1003656,1004204,124,7,t
1003657,1002535,545,7,t
1003658,1000670,364,5,t
1003659,1001797,742,7,f
1003660,1003004,216,28,f
1003661,1000141,842,5,t
1003662,1000833,171,14,f
1003663,1002177,109,5,t
1003664,1004885,30,145,f
1003665,1001801,292,3,t
1003666,1000596,57,145,f
1003667,1004602,291,2,t
1003668,1000814,447,28,t
1003669,1000791,609,3,f
1003670,1000140,151,365,t
1003671,1001545,802,3,f
1003672,1000449,97,365,t
1003673,1003816,425,7,f
1003674,1004191,304,2,t
1003675,1004421,879,5,t
1003676,1000665,833,1,f
1003677,1000661,837,3,t
1003678,1001388,936,3,f
1003679,1003785,211,145,t
1003680,1004247,480,5,f
1003681,1004876,699,145,t
1003682,1002673,633,7,f
1003683,1003718,348,7,f
1003684,1004098,661,28,t
1003685,1003154,851,14,f
1003686,1002327,210,145,f
1003687,1003464,441,1,t
1003688,1004189,721,14,t
1003689,1001164,536,5,t
1003690,1004017,738,28,t
1003691,1004875,560,7,t
1003692,1000620,294,7,f
1003693,1001765,187,365,f
1003694,1003611,866,3,t
1003695,1004879,906,145,f
1003696,1002078,248,145,t
1003697,1004097,6,7,f
1003698,1002061,44,365,f
1003699,1001974,256,28,t
1003700,1002773,632,1,f
1003701,1001880,946,4,t
1003702,1004368,849,145,t
1003703,1000368,65,4,f
1003704,1004391,472,145,t
1003705,1001879,271,28,t
1003706,1001027,334,3,f
1003707,1001607,681,14,t
1003708,1003802,293,3,t
1003709,1004959,605,4,t
1003710,1002525,165,145,f
1003711,1002938,468,3,f
1003712,1002887,467,365,f
1003713,1003792,612,5,f
1003714,1001914,398,1,t
1003715,1002537,348,14,f
1003716,1001566,884,1,t
1003717,1001247,953,28,t
1003718,1004038,923,7,t
1003719,1002083,584,14,t
1003720,1001921,966,28,t
1003721,1004084,758,7,t
1003722,1001640,478,14,t
1003723,1002548,319,3,t
1003724,1004632,913,4,t
1003725,1003219,56,145,f
1003726,1001157,308,5,f
1003727,1003347,559,3,t
1003728,1002172,609,7,f
1003729,1003680,77,2,f
1003730,1001296,385,5,t
1003731,1003125,478,365,f
1003732,1002342,327,2,t
1003733,1004233,196,2,t
1003734,1002100,301,1,t
1003735,1000600,40,3,t
1003736,1004143,680,2,f
1003737,1001758,104,14,t
1003738,1004409,746,3,t
1003739,1003288,651,2,f
1003740,1000963,913,145,t
1003741,1001134,221,1,f
1003742,1003269,772,7,f
1003743,1003673,68,14,t
1003744,1001366,432,365,t
1003745,1002397,994,5,f
1003746,1002225,96,4,t
1003747,1003879,260,145,f
1003748,1004839,71,14,t
1003749,1002283,282,7,t
1003750,1003875,25,145,t
1003751,1001828,409,1,f
1003752,1000227,914,365,t
1003753,1000381,692,14,t
1003754,1004575,781,3,t
1003755,1003853,344,145,f
1003756,1004643,870,5,t
1003757,1001226,495,28,f
1003758,1004475,231,28,f
1003759,1002159,652,145,f
1003760,1001460,630,5,f
1003761,1004081,501,1,f
1003762,1002562,434,4,f
1003763,1002119,969,1,f
1003764,1002606,992,3,f
1003765,1002350,401,7,f
1003766,1002872,309,3,f
1003767,1003100,215,2,t
1003768,1001065,245,365,f
1003769,1004236,418,28,t
1003770,1003136,458,28,t
1003771,1004731,750,14,t
1003772,1003529,252,4,f
1003773,1001646,583,145,t
1003774,1002349,702,14,t
1003775,1000111,389,7,f
1003776,1001362,496,3,t
1003777,1001073,21,3,f
1003778,1001931,573,2,t
1003779,1004427,211,2,t
1003780,1003623,565,2,f
1003781,1003194,795,4,t
1003782,1002173,60,7,f
1003783,1001356,175,3,f
1003784,1004839,597,365,t
1003785,1001372,368,3,t
1003786,1002827,729,3,t
1003787,1001618,871,365,t
1003788,1003331,515,145,t
1003789,1002771,625,2,f
1003790,1003693,751,14,f
1003791,1000538,364,28,f
1003792,1003210,124,1,t
1003793,1001495,708,28,t
1003794,1000085,474,7,t
1003795,1000012,426,365,f
1003796,1003976,649,5,t
1003797,1000298,662,2,t
1003798,1003629,211,2,t
1003799,1001710,11,14,f
1003800,1004074,696,4,f
1003801,1001336,275,4,t
1003802,1005000,990,28,f
1003803,1003378,380,14,f
1003804,1004274,195,1,f
1003805,1001281,579,5,f
1003806,1002675,904,7,f
1003807,1000652,843,365,f
1003808,1002544,206,28,f
1003809,1003502,757,3,t
1003810,1004910,426,4,t
1003811,1002624,149,4,t
1003812,1004218,227,2,t
1003813,1002786,1000,1,t
1003814,1003273,206,28,t
1003815,1001282,129,4,f
1003816,1000447,203,5,f
1003817,1004545,782,5,f
1003818,1003222,456,365,t
1003819,1001702,9,4,f
1003820,1002147,911,4,f
1003821,1004293,54,7,f
1003822,1002061,979,2,t
1003823,1002479,74,2,f
1003824,1002837,619,5,t
1003825,1002963,663,365,f
1003826,1002442,522,145,t
1003827,1004037,328,5,f
1003828,1002474,806,3,f
1003829,1002191,947,2,t
1003830,1004661,258,4,t
1003831,1000097,853,28,t
1003832,1002058,995,4,t
1003833,1003860,566,3,t
1003834,1001996,370,5,t
1003835,1004616,215,145,t
1003836,1002664,964,28,f
1003837,1001930,637,28,f
1003838,1004190,279,2,t
1003839,1000530,311,145,f
1003840,1004893,237,145,t
1003841,1001409,131,1,t
1003842,1001492,201,365,f
1003843,1000371,159,1,t
1003844,1003316,11,5,t
1003845,1004293,606,7,t
1003846,1002583,314,1,f
1003847,1000401,388,7,f
1003848,1004229,201,1,f
1003849,1000613,346,1,f
1003850,1001287,12,3,t
1003851,1002525,332,1,f
1003852,1003762,393,28,f
1003853,1003878,575,365,t
1003854,1004347,178,28,t
1003855,1001218,154,5,f
1003856,1002568,685,28,t
1003857,1000950,265,4,t
1003858,1003004,32,28,f
1003859,1003388,59,365,t
1003860,1001095,198,3,f
1003861,1000925,857,28,t
1003862,1002788,354,5,f
1003863,1000908,333,14,t
1003864,1001997,822,1,t
1003865,1005000,272,7,t
1003866,1004660,509,28,t
1003867,1001560,893,5,t
1003868,1003294,509,7,t
1003869,1000122,303,7,f
1003870,1004674,507,2,f
1003871,1002713,687,365,f
1003872,1002571,893,365,f
1003873,1000347,138,3,t
1003874,1004535,807,4,t
1003875,1002703,844,14,f
1003876,1001991,283,1,t
1003877,1003401,864,5,f
1003878,1000396,142,365,t
1003879,1000070,96,28,t
1003880,1003092,787,2,f
1003881,1004764,459,7,t
1003882,1003412,770,3,t
1003883,1004346,262,1,f
1003884,1003825,787,14,t
1003885,1000321,654,2,t
1003886,1003635,298,5,f
1003887,1000039,297,1,f
1003888,1001750,744,28,f
1003889,1002827,657,7,t
1003890,1002177,570,7,t
1003891,1003771,727,14,f
1003892,1000614,122,4,t
1003893,1004605,32,3,t
1003894,1002883,415,145,f
1003895,1001838,858,14,t
1003896,1000780,636,1,t
1003897,1002920,663,7,f
1003898,1000667,927,5,f
1003899,1003890,917,2,t
1003900,1004560,522,1,f
1003901,1003220,986,4,f
1003902,1002965,695,28,t
1003903,1000420,521,1,t
1003904,1002181,606,365,f
1003905,1004744,19,5,f
1003906,1004255,725,5,t
1003907,1004923,487,5,f
1003908,1000252,479,3,t
1003909,1002113,195,14,f
1003910,1002650,852,145,t
1003911,1004949,817,7,t
1003912,1003336,864,28,f
1003913,1004446,594,14,t
1003914,1002904,936,3,t
1003915,1002986,523,365,t
1003916,1001905,271,28,t
1003917,1001115,543,1,t
1003918,1004399,943,28,t
1003919,1001222,652,3,f
1003920,1002391,89,3,t
1003921,1001826,437,7,t
1003922,1002772,487,7,f
1003923,1000032,601,14,t
1003924,1004556,913,7,f
1003925,1004489,184,365,f
1003926,1003472,789,1,f
1003927,1003423,114,28,t
1003928,1002819,225,7,t
1003929,1001121,676,14,f
1003930,1002613,955,3,f
1003931,1002129,465,5,f
1003932,1001711,575,14,f
1003933,1000160,510,4,f
1003934,1001973,526,28,f
1003935,1000376,584,28,f
1003936,1000511,481,5,f
1003937,1001151,435,14,t
1003938,1001147,190,14,t
1003939,1002992,362,5,t
1003940,1002797,453,7,t
1003941,1001564,507,5,t
1003942,1001871,680,14,f
1003943,1002378,67,4,t
1003944,1002049,429,2,t
1003945,1000931,709,2,f
1003946,1001651,181,1,f
1003947,1002011,188,4,f
1003948,1003637,56,3,t
1003949,1004855,670,145,f
1003950,1001140,517,7,f
1003951,1000559,817,145,f
1003952,1001852,313,14,t
1003953,1002122,574,2,t
1003954,1004937,930,365,f
1003955,1001064,726,2,t
1003956,1001395,287,7,f
1003957,1001876,63,4,t
1003958,1004314,796,1,f
1003959,1001646,674,28,t
1003960,1000756,800,2,t
1003961,1002926,792,145,f
1003962,1003961,623,1,t
1003963,1000181,767,365,f
1003964,1001997,93,3,t
1003965,1004897,812,28,t
1003966,1000376,719,2,t
1003967,1004493,11,1,f
1003968,1000969,592,145,f
1003969,1001031,564,4,t
1003970,1003513,709,4,f
1003971,1000259,783,7,t
1003972,1002932,208,28,f
1003973,1002514,447,365,t
1003974,1004258,950,14,t
1003975,1001770,946,1,f
1003976,1000572,12,4,f
1003977,1001606,381,14,t
1003978,1002294,626,7,f
1003979,1000332,708,7,f
1003980,1003263,577,4,f
1003981,1002234,51,28,f
1003982,1000367,862,28,t
1003983,1000830,846,4,f
1003984,1003613,976,365,f
1003985,1001162,59,28,f
1003986,1000727,738,7,f
1003987,1004455,156,14,f
1003988,1000933,793,2,f
1003989,1002021,522,2,t
1003990,1004150,692,7,t
