venue_id,venue_name,address,zip_code,rating,company_id
1003851,South,79 Fair Oaks Way,54160,3.0,1000615
1003852,Loomis,4 Summerview Center,49263,4.1,1000743
1003853,Clarendon,44 Glendale Park,28694,4.5,1003624
1003854,Forest,18 Sachs Crossing,32564,4.4,1000229
1003855,Sugar,38 Sachtjen Avenue,11933,3.3,1000112
1003856,Menomonie,1329 Luster Court,39116,1.9,1004788
1003857,Gateway,6 Kennedy Avenue,33167,4.3,1004894
1003858,Oakridge,97 Jenifer Parkway,87562,2.3,1004327
1003859,Mayer,45 Kennedy Street,79906,1.3,1000279
1003860,Dryden,99 Anniversary Street,13672,3.1,1000509
1003861,Burning Wood,20689 Division Avenue,68864,3.1,1003941
1003862,Karstens,8 Straubel Way,30558,2.5,1003057
1003863,Forster,90042 Comanche Court,16835,4.1,1002582
1003864,Vidon,3 Ilene Parkway,1923,1.9,1001095
1003865,Pepper Wood,3752 Mcbride Hill,11217,2.5,1004991
1003866,Barnett,5 Meadow Vale Road,24061,2.2,1000466
1003867,Waubesa,22380 5th Junction,33134,2.7,1000760
1003868,Maryland,86374 South Way,24590,2.5,1004404
1003869,Stuart,64 Granby Parkway,69156,3.5,1003221
1003870,Huxley,3 Anzinger Lane,97826,1.8,1003868
1003871,Sutteridge,32574 Eagan Terrace,97634,4.7,1001882
1003872,Melody,570 Rigney Point,33559,1.8,1004412
1003873,Lakewood Gardens,6 Helena Road,83013,2.8,1004087
1003874,American,233 Brentwood Plaza,14806,3.3,1001725
1003875,Meadow Ridge,8 High Crossing Terrace,64654,1.1,1002896
1003876,Ramsey,26508 3rd Avenue,68923,2.4,1004750
1003877,Kensington,0067 Summit Crossing,60418,1.6,1001675
1003878,Tennessee,039 Randy Drive,72583,3.2,1000596
1003879,Esker,5 Tennyson Plaza,54517,1.0,1001695
1003880,Eastlawn,0 Spaight Terrace,63042,2.9,1004397
1003881,Di Loreto,4109 Loftsgordon Court,11717,2.2,1002219
1003882,Leroy,3565 Sutherland Circle,80422,2.4,1003108
1003883,Packers,59447 Maywood Plaza,1462,2.5,1003371
1003884,Hauk,0005 Blackbird Road,48096,2.0,1003871
1003885,Clyde Gallagher,7042 Vidon Road,39119,1.1,1004240
1003886,Grasskamp,653 Ramsey Avenue,15329,3.6,1003551
1003887,Schmedeman,0980 Lillian Court,2903,3.5,1002314
1003888,Huxley,5304 Upham Street,50620,4.0,1004094
1003889,Londonderry,20110 Buena Vista Lane,95567,4.9,1002324
1003890,Red Cloud,8394 Sycamore Pass,80729,3.4,1001118
1003891,Dawn,9508 Northfield Parkway,21780,2.6,1002093
1003892,Thompson,4936 Luster Way,4453,3.2,1001398
1003893,2nd,98809 Fairview Circle,82943,3.2,1004546
1003894,Tomscot,15 Eastlawn Point,75057,2.1,1001588
1003895,Superior,9 Merchant Junction,60208,4.6,1004670
1003896,Ruskin,6 Twin Pines Place,78258,3.8,1004349
1003897,Pleasure,330 Mitchell Plaza,83537,1.7,1002764
1003898,Graceland,00470 Reinke Point,45064,1.9,1002889
1003899,Sullivan,37 Delaware Point,48234,1.5,1003104
1003900,Holmberg,68844 Huxley Parkway,6039,3.6,1001126
1003901,Sheridan,10230 Oak Valley Plaza,27529,4.0,1000090
1003902,Sundown,68825 Merrick Pass,78949,3.2,1003308
1003903,Vahlen,85727 Knutson Street,6820,3.4,1000706
1003904,Buhler,1467 Meadow Valley Parkway,5443,2.5,1003614
1003905,Evergreen,48 Pearson Way,4553,3.6,1001223
1003906,Birchwood,122 La Follette Parkway,15690,3.1,1004034
1003907,Meadow Valley,6 Dryden Junction,27577,4.1,1001434
1003908,Rutledge,6 Arkansas Way,93401,1.1,1002362
1003909,Red Cloud,03650 Elmside Park,43156,2.1,1004057
1003910,Lawn,9 Hintze Court,78834,2.1,1002805
1003911,Stephen,84 Express Street,8096,1.8,1001700
1003912,Spenser,9882 Weeping Birch Park,17221,2.2,1000585
1003913,Lotheville,53 Summit Trail,28733,3.0,1003165
1003914,Debs,19 Carioca Trail,86052,2.5,1004245
1003915,Manley,3214 Independence Street,98024,2.0,1002998
1003916,Old Gate,7212 Chive Parkway,1144,2.5,1000887
1003917,Springview,5 Weeping Birch Drive,31565,2.5,1000690
1003918,Sutherland,371 Hoard Way,75833,1.6,1002052
1003919,Schmedeman,886 Mosinee Trail,19808,2.5,1002937
1003920,Main,93 Colorado Road,54880,3.3,1003531
1003921,Jana,59918 Grim Junction,35124,4.6,1000817
1003922,Luster,40232 Sachtjen Hill,14041,1.1,1000911
1003923,Shasta,8243 Erie Avenue,67134,3.3,1000844
1003924,Sommers,50337 Hoffman Plaza,17963,1.0,1003303
1003925,American Ash,05 Helena Trail,47434,3.4,1004281
1003926,Melvin,59036 High Crossing Junction,42327,1.5,1000617
1003927,Farwell,80322 Eagle Crest Terrace,54526,1.6,1000737
1003928,Sheridan,52762 Oriole Drive,71459,2.9,1002844
1003929,Moland,7258 Ilene Junction,7647,4.2,1001791
1003930,Farwell,782 Upham Pass,72579,2.6,1000284
1003931,Mandrake,3 Hermina Pass,16244,2.0,1003802
1003932,Monument,4 Arkansas Parkway,51430,2.2,1004982
1003933,Tennyson,6381 Maywood Drive,57027,1.0,1000363
1003934,Kennedy,90053 Stang Circle,11964,3.4,1004455
1003935,Comanche,241 Gerald Circle,18463,1.5,1003017
1003936,Stang,746 Menomonie Way,22548,1.4,1002309
1003937,Kennedy,7 Arrowood Parkway,30176,1.1,1000832
1003938,Bultman,17759 Dorton Plaza,65286,2.6,1003599
1003939,Bultman,718 Banding Street,47564,4.0,1003463
1003940,Huxley,1 Maywood Parkway,63070,4.6,1004364
1003941,Dahle,84 American Ash Place,60550,2.4,1003407
1003942,Porter,62352 Mandrake Alley,17557,1.5,1001423
1003943,High Crossing,01 Browning Avenue,55030,3.3,1001266
1003944,Clyde Gallagher,3216 Ridge Oak Road,29307,2.7,1000249
1003945,Kinsman,481 Carey Alley,5040,2.4,1001007
1003946,Hollow Ridge,806 Kim Junction,15774,4.4,1004173
1003947,Stang,2 Goodland Plaza,88352,2.4,1004974
1003948,Buell,32016 Dorton Lane,1775,2.4,1004490
1003949,Dennis,250 Shoshone Street,41838,3.5,1000870
1003950,Crowley,87929 Sugar Junction,10583,4.2,1002190
1003951,Mcbride,77 Carpenter Street,46763,3.7,1000659
1003952,Northridge,02189 Loftsgordon Park,10980,2.1,1000611
1003953,Shopko,413 Karstens Park,31523,3.6,1004421
1003954,Schiller,7393 Center Avenue,29902,5.0,1001625
1003955,South,77 5th Place,65759,4.0,1002141
1003956,Bellgrove,978 Petterle Point,25524,4.0,1004319
1003957,Nevada,325 Declaration Circle,28681,1.5,1004955
1003958,Briar Crest,9648 Hauk Point,27107,3.0,1000950
1003959,Hooker,46 Welch Court,31794,4.0,1002683
1003960,Dexter,81 Cambridge Pass,49323,3.7,1001825
1003961,Almo,8518 Talisman Circle,43964,4.3,1003566
1003962,Blackbird,9 Pleasure Alley,65779,1.4,1001180
1003963,Johnson,06 Dawn Court,16239,2.2,1004988
1003964,Northridge,7571 Fairview Alley,11968,4.0,1000971
1003965,Crest Line,1243 Warbler Street,56075,2.5,1003463
1003966,Sage,9952 2nd Way,15533,4.7,1004792
1003967,Cherokee,8870 Trailsway Junction,34232,1.2,1002787
1003968,Tony,1 Shoshone Alley,42025,1.6,1004996
1003969,Shoshone,5 Randy Trail,4282,1.1,1002497
1003970,Burning Wood,7 Bellgrove Crossing,52347,2.6,1001635
1003971,Sugar,89473 Bluestem Terrace,47114,2.6,1004470
1003972,Vahlen,51327 Warbler Road,40964,1.4,1000090
1003973,Derek,78700 Quincy Road,97040,2.3,1004350
1003974,Hanover,2 Carberry Street,53143,4.0,1002335
1003975,Division,47474 Doe Crossing Crossing,15129,1.8,1000177
1003976,Southridge,3 Esch Terrace,14214,1.3,1004403
1003977,Sachs,97206 Artisan Plaza,53594,4.4,1002270
1003978,Straubel,53713 Londonderry Street,6053,3.6,1000380
1003979,Ridge Oak,9191 Columbus Circle,79412,1.4,1004731
1003980,Morning,95 Ridgeway Circle,41169,1.9,1004372
1003981,Swallow,587 Lyons Avenue,85706,4.7,1004915
1003982,Northland,1279 Mendota Point,64866,2.7,1004923
1003983,Banding,003 Prairie Rose Junction,23703,3.8,1000007
1003984,Mayfield,06 Dottie Court,5679,3.3,1000474
1003985,Lakeland,89636 Transport Center,46402,3.2,1002894
1003986,Drewry,3 Bowman Terrace,70395,4.1,1000973
1003987,Main,896 Namekagon Drive,45337,1.1,1000032
1003988,Forest Dale,09 Del Mar Way,54952,2.7,1000503
1003989,Prairie Rose,702 Ilene Pass,30461,4.5,1002422
1003990,Kensington,5665 Clove Plaza,15613,3.4,1001981
1003991,Maryland,019 Kingsford Parkway,14556,4.3,1003809
1003992,Lawn,04 Norway Maple Terrace,19362,4.3,1000744
1003993,Stang,92343 Northland Parkway,58416,1.3,1003615
1003994,Killdeer,673 Granby Place,97456,1.7,1002090
1003995,Hansons,01 Clove Avenue,12410,4.9,1004403
1003996,Badeau,107 Oak Valley Terrace,40221,2.3,1000987
1003997,Debra,72164 Service Parkway,25661,1.7,1000758
1003998,La Follette,07 Gulseth Park,26047,2.6,1001257
1003999,Crescent Oaks,7 Hauk Plaza,12746,1.2,1003439
1004000,Petterle,6300 Goodland Junction,67021,2.5,1000677
1004002,Lake View,8546 Ramsey Junction,21811,2.5,1000496
1004003,Little Fleur,7001 Blue Bill Park Point,6033,4.6,1003896
1004004,Bowman,4171 Starling Way,32952,2.2,1003376
1004005,Hoffman,251 Dunning Park,62843,1.3,1002498
1004006,Anzinger,01 Pawling Pass,17576,4.2,1001415
1004007,Burrows,31943 Summit Parkway,8520,1.2,1003106
1004008,Hudson,55192 Schiller Lane,4040,1.0,1000482
1004009,Butternut,8 Pawling Road,61483,3.8,1000033
1004010,Anderson,36032 Mcbride Pass,26276,2.9,1004568
1004011,Burrows,6205 8th Lane,95369,2.5,1004457
1004012,Evergreen,489 Almo Point,85925,4.5,1003770
1004013,Hoffman,07160 Luster Drive,52068,4.8,1000803
1004014,Victoria,72507 Duke Park,89402,2.0,1004339
1004015,American Ash,2 Rusk Terrace,30901,2.9,1004260
1004016,Ludington,55 Hansons Way,41317,2.1,1000574
1004017,Dryden,575 Fuller Trail,29853,2.2,1004542
1004018,Kings,650 Straubel Point,31409,3.0,1003327
1004019,Artisan,4334 Shoshone Place,95221,1.3,1004628
1004020,Lillian,3757 Lunder Pass,6058,4.5,1000877
1004021,Banding,8 Green Ridge Pass,55360,4.4,1003572
1004022,Manitowish,04 Carey Pass,54015,1.5,1004351
1004023,Farragut,076 Banding Court,87305,5.0,1000757
1004024,Heffernan,45 Bultman Terrace,95131,1.4,1002024
1004025,Shelley,88 Tony Drive,48653,2.0,1003744
1004026,Prairieview,6872 Dennis Drive,16161,4.8,1000248
1004027,Artisan,74759 Pankratz Trail,75417,4.9,1002946
1004028,Lukken,2315 Pine View Street,1093,4.7,1002941
1004029,Summit,11 Doe Crossing Drive,97430,2.3,1001940
1004030,Hovde,51015 Bartelt Place,67363,3.4,1002389
1004031,Mayfield,194 Drewry Pass,94131,3.8,1002092
1004032,Waywood,1 2nd Avenue,39179,1.3,1003669
1004033,Judy,94190 Reindahl Point,656,3.8,1001026
1004034,Monterey,7318 Manley Court,78645,4.0,1000556
1004035,Iowa,7461 Rieder Plaza,36311,3.6,1002520
1004036,Pearson,86737 Esker Plaza,38901,4.1,1003753
1004037,Hallows,2 Northland Way,30046,4.8,1000893
1004038,Grover,824 Sutherland Junction,93653,2.2,1000211
1004039,Bowman,64 Dorton Alley,53048,1.6,1001127
1004040,Stang,09389 Towne Crossing,32205,3.0,1003518
1004041,Hoffman,67 Lien Way,51051,1.5,1004187
1004042,Melby,45 Clarendon Avenue,92277,4.8,1004884
1004043,Schmedeman,08 Sugar Parkway,67352,2.6,1000052
1004044,Steensland,7 Michigan Trail,56022,2.3,1001538
1004045,Browning,1774 Caliangt Terrace,29912,1.5,1000705
1004046,5th,93 Oriole Trail,53020,4.3,1003920
1004047,Armistice,0 Logan Junction,16022,4.5,1002761
1004048,Dawn,52072 Dahle Road,7981,3.4,1000206
1004049,Mallard,969 Lillian Hill,66092,1.9,1000252
1004050,Duke,2 Surrey Point,76445,3.5,1000963
1004051,Grover,57 Hansons Alley,1351,2.8,1000629
1004052,Dryden,22516 Linden Way,6277,4.3,1004777
1004053,Melody,6187 Summer Ridge Street,13632,1.2,1000157
1004054,Brickson Park,435 Muir Pass,72075,1.2,1003062
1004055,Westerfield,2423 Donald Plaza,34420,1.2,1000310
1004056,Norway Maple,755 Ridge Oak Point,25241,2.7,1004206
1004057,Kenwood,492 Old Gate Center,88318,1.3,1002650
1004058,Novick,5062 Marquette Hill,73103,3.3,1003020
1004059,Oak Valley,70349 Thierer Alley,80216,4.5,1001565
1004060,Warrior,440 Evergreen Lane,51031,3.6,1000214
1004061,2nd,9 Fisk Junction,24977,2.2,1002516
1004062,Texas,2 Sutteridge Road,12839,4.3,1000311
1004063,7th,48 Briar Crest Place,14052,4.4,1000546
1004064,Reindahl,261 Homewood Alley,48122,1.9,1004821
1004065,Kennedy,03965 Manley Hill,21531,2.8,1001267
1004066,Prentice,090 Hauk Avenue,2561,2.3,1000267
1004067,Mcguire,2729 Florence Hill,63601,3.3,1004517
1004068,Sauthoff,732 Vernon Place,32401,1.2,1001681
1004069,Waywood,9248 Troy Terrace,97826,4.6,1003086
1004070,Kedzie,6690 Reinke Street,21035,1.1,1001957
1004071,Rusk,9 Buena Vista Lane,36785,4.3,1003743
1004072,Crescent Oaks,0 Petterle Parkway,32313,4.8,1003923
1004073,Monterey,30799 Harper Alley,44627,2.2,1003668
1004074,2nd,41459 Colorado Terrace,12193,2.3,1001790
1004075,David,136 Hauk Street,55403,2.7,1004460
1004076,Thackeray,6 Fallview Place,91101,4.4,1002133
1004077,Mallard,5608 Thierer Place,67151,3.9,1001095
1004078,Merry,43 Morning Place,18335,1.3,1002143
1004079,Arizona,91228 Kropf Lane,85033,3.3,1000688
1004080,Mifflin,0317 Vermont Avenue,61282,3.3,1001369
1004081,Pierstorff,056 Coleman Plaza,13210,4.8,1004017
1004082,Granby,345 Ludington Pass,83327,3.1,1000358
1004083,Bunker Hill,81368 Barby Lane,4344,3.9,1000223
1004084,Upham,0937 Paget Point,55370,4.9,1002499
1004085,Hallows,95849 Texas Crossing,52563,1.5,1004149
1004086,Tony,95 Dakota Plaza,31636,3.3,1000213
1004087,Macpherson,01188 7th Point,59020,3.1,1004335
1004088,Fisk,08473 Vermont Lane,12514,1.5,1001474
1004089,Hudson,4631 Dexter Alley,48126,4.5,1000387
1004090,7th,9 Bonner Parkway,31548,4.4,1002391
1004091,Sachtjen,60 Rockefeller Court,31001,4.9,1003631
1004092,Arkansas,6263 Florence Street,7924,3.8,1004580
1004093,Acker,16 David Street,28525,3.4,1001049
1004094,Mifflin,57 Barnett Lane,43135,2.2,1002075
1004095,Cascade,9 La Follette Junction,47353,2.4,1003599
1004096,Nevada,4 Victoria Circle,65077,4.0,1004638
1004097,Mayer,9287 Briar Crest Pass,72736,4.6,1000150
1004098,Grasskamp,544 Blackbird Junction,79236,3.3,1000119
1004099,Spenser,34290 Utah Point,30555,3.9,1004815
1004100,Sage,4561 Melby Park,48141,3.2,1001372
1004101,Debs,5204 Walton Park,37760,2.9,1004737
1004102,Dunning,33842 Hoard Plaza,63446,4.6,1000339
1004103,Shelley,34980 Superior Alley,25810,4.7,1003058
1004104,Northwestern,42065 Eagle Crest Court,44671,3.7,1000405
1004105,Del Sol,32 Lakewood Plaza,13775,3.6,1002763
1004106,Almo,31905 Nobel Center,70711,4.5,1003870
1004107,Mayer,9820 Summit Park,19975,2.8,1003974
1004108,Del Mar,9 Schurz Avenue,96009,2.0,1001308
1004109,Londonderry,3 Prairieview Trail,87522,5.0,1003636
1004110,Carey,661 Golf View Crossing,62461,1.2,1004957
1004111,Birchwood,2 Kenwood Terrace,18622,3.2,1002703
1004112,Marcy,2 Jenna Park,70072,3.4,1003094
1004113,Utah,507 Ridge Oak Junction,70715,1.6,1000175
1004114,Eggendart,833 Barby Road,66202,3.2,1003092
1004115,Victoria,3 Nevada Place,30655,3.2,1003334
1004116,Clyde Gallagher,512 Morningstar Way,32310,4.9,1004405
1004117,Old Shore,19 Oneill Alley,65583,2.5,1002547
1004118,Thackeray,1574 Moose Hill,78121,3.1,1002301
1004119,Forster,94909 Golf Course Pass,41838,2.2,1000838
1004120,Ridgeview,506 Parkside Court,55707,2.3,1002439
1004121,Dunning,4 Eggendart Road,30565,4.6,1003190
1004122,Crownhardt,86147 Emmet Drive,16692,4.6,1004167
1004123,Welch,69 Hermina Point,28375,1.3,1002704
1004124,Arkansas,9358 Starling Street,74701,4.0,1004665
1004125,Kipling,2 Melrose Junction,97412,2.2,1004042
1004126,High Crossing,780 Kropf Junction,50278,4.9,1002033
1004127,Prairieview,5023 Dakota Parkway,76464,2.0,1002570
1004128,Toban,40592 Debs Way,12885,4.8,1004605
1004129,Myrtle,89862 Clarendon Junction,94018,3.2,1003678
1004130,8th,012 Havey Court,26563,3.9,1002541
1004131,Summit,6792 Rutledge Parkway,29692,4.5,1001389
1004132,Mandrake,380 Coleman Lane,63357,1.6,1003787
1004133,Thompson,01362 Main Lane,21777,1.5,1003270
1004134,Carioca,76557 Armistice Road,92840,1.9,1003153
1004135,Goodland,51546 4th Plaza,55792,4.9,1002702
1004136,Transport,9 Moulton Lane,85708,5.0,1004587
1004137,Melby,5991 Debs Center,30307,4.4,1003850
1004138,Loomis,947 Clove Park,76513,4.2,1002698
1004139,Weeping Birch,13 Warrior Junction,7470,2.4,1000754
1004140,Cordelia,54 Moland Place,36435,1.2,1004454
1004141,Glacier Hill,8 Mosinee Crossing,73520,1.4,1004060
1004142,Stang,63258 Michigan Park,55092,3.2,1004358
1004143,Sommers,75 Aberg Point,95830,4.7,1002156
1004144,Grayhawk,33 Sutherland Road,74880,1.4,1002156
1004145,Vera,83882 Shasta Street,19142,2.4,1001278
1004146,Melrose,6750 Hoard Hill,4363,4.1,1001850
1004147,Westerfield,11 Blackbird Trail,35565,4.1,1004057
1004148,Autumn Leaf,86654 Crescent Oaks Terrace,94563,3.0,1003015
1004149,Evergreen,012 Sheridan Trail,26181,3.5,1003112
1004150,Charing Cross,6768 Service Pass,46131,4.2,1004740
1004151,Delladonna,3 Pierstorff Avenue,68813,2.3,1004355
1004152,Lukken,130 Morrow Crossing,74945,4.4,1002940
1004153,Raven,3655 Green Ridge Circle,76679,2.2,1002581
1004154,Warbler,9 Muir Lane,98039,2.3,1001610
1004155,Erie,3802 Fieldstone Road,84654,1.8,1002726
1004156,Tomscot,6 Mifflin Junction,29101,1.7,1000469
1004157,Meadow Vale,61 Kedzie Street,6812,2.8,1000971
1004158,Anhalt,67 Bellgrove Junction,60102,3.7,1004728
1004159,East,6100 Spaight Circle,67574,2.0,1003339
1004160,Northview,2582 Brentwood Alley,32806,3.8,1004786
1004161,Scott,73 Summit Crossing,53406,3.8,1000176
1004162,Summerview,421 Sunfield Terrace,53003,4.6,1004698
1004163,Schurz,1 Mcbride Alley,51020,1.4,1002565
1004164,Bartillon,07149 Village Green Crossing,68005,4.6,1003558
1004165,Sauthoff,0 Cottonwood Court,59918,1.9,1000011
1004166,Center,2782 Sutherland Hill,19512,2.6,1000666
1004167,Gina,52535 Hauk Crossing,5676,4.2,1002238
1004168,Ohio,215 Havey Court,66960,4.4,1002586
1004169,Golf,20 Monterey Terrace,42631,4.3,1002861
1004170,Carey,4 Bowman Court,92356,2.5,1002757
1004171,Valley Edge,31 Cordelia Pass,61341,1.9,1002600
1004172,Arkansas,4 Pine View Alley,68364,1.9,1004637
1004173,Holy Cross,417 Transport Alley,79780,1.4,1002992
1004174,Forster,6333 Butternut Trail,31028,3.2,1001149
1004175,Weeping Birch,4 Morning Lane,84737,4.9,1001645
1004176,Judy,58 Shopko Terrace,67051,3.2,1002190
1004177,Dorton,72 Waubesa Avenue,38647,1.9,1003010
1004178,Hovde,3 High Crossing Alley,76544,3.4,1001291
1004179,Butternut,23 Blue Bill Park Way,82082,2.1,1000347
1004180,Spohn,5775 Comanche Park,93650,3.7,1003200
1004181,Westport,720 Spaight Place,60974,1.9,1002068
1004182,Hovde,54 Shoshone Center,78133,1.2,1000921
1004183,Eastlawn,07 Vernon Lane,44720,4.7,1000817
1004184,Rowland,589 Summerview Place,30153,5.0,1001165
1004185,Kropf,4 Schurz Place,14777,4.1,1000826
1004186,Mandrake,4509 Nancy Court,79121,3.0,1004729
1004187,Butterfield,7419 Heath Plaza,70554,2.7,1004946
1004188,Elmside,3 Derek Plaza,57660,1.6,1000709
1004189,American,80302 Di Loreto Drive,44134,2.0,1000121
1004190,Lake View,6397 Merrick Alley,36280,3.3,1002208
1004191,Melrose,68216 Golden Leaf Court,65039,1.9,1001286
1004192,Schlimgen,71 Longview Court,52251,3.6,1000329
1004193,Sauthoff,13 Comanche Hill,57381,4.8,1002996
1004194,Warbler,04156 Michigan Court,70128,4.8,1001388
1004195,Melody,9808 Westport Crossing,53810,1.7,1000271
1004196,Golf View,84 Village Green Court,39563,3.5,1001880
1004197,Sherman,6 Oriole Park,66023,2.8,1004214
1004198,Macpherson,59900 Donald Way,52649,1.6,1000608
1004199,Holy Cross,9235 Pawling Avenue,30292,4.4,1004531
1004200,Huxley,821 Maryland Plaza,37912,1.6,1002544
1004201,Maple Wood,8333 Starling Hill,43519,4.8,1001859
1004202,Lakewood,16540 Troy Hill,4667,2.1,1001889
1004203,Bunker Hill,9379 Cody Park,44484,3.5,1003772
1004204,Donald,77 Monument Parkway,5762,2.4,1000348
1004205,Warrior,534 Farragut Street,5820,2.1,1004803
1004206,Lakewood,50 Hoffman Center,81301,2.3,1003978
1004207,Buell,8 Holy Cross Street,12455,2.2,1002507
1004208,Elka,2 Valley Edge Alley,37880,3.9,1002307
1004209,Wayridge,206 Talisman Road,47362,3.2,1000932
1004210,Lotheville,82345 Summerview Parkway,98558,3.2,1000194
1004211,Hermina,58672 Badeau Plaza,44003,2.6,1002092
1004212,Summerview,3050 Rowland Crossing,16246,1.2,1003830
1004213,Express,40 Fairview Drive,20701,4.8,1003184
1004214,Brentwood,50645 Melvin Park,75703,3.1,1004760
1004215,Muir,9381 Continental Way,17801,3.7,1003674
1004216,Judy,47 Mayer Trail,67131,1.1,1001390
1004217,Buell,0542 Luster Court,48770,3.4,1000500
1004218,Clemons,75141 Holy Cross Lane,3291,3.4,1000410
1004219,East,58919 Cascade Alley,6450,2.8,1001470
1004220,Alpine,98989 Kensington Park,41766,2.7,1000514
1004221,Service,9 School Plaza,4024,3.3,1002524
1004222,Wayridge,0 Parkside Trail,98844,1.3,1003593
1004223,Arizona,20 Chinook Parkway,34761,4.2,1003989
1004224,Tennyson,191 Caliangt Trail,17323,4.5,1000498
1004225,Parkside,6 Harbort Lane,28773,1.5,1000999
1004226,Helena,00389 Pearson Point,90703,1.0,1001671
1004227,Mayfield,583 Merrick Parkway,74820,2.5,1002497
1004228,Meadow Ridge,1 Southridge Plaza,5142,2.5,1001781
1004229,Corscot,38444 Armistice Pass,60550,2.7,1003618
1004230,Mcbride,385 Oxford Terrace,8558,2.6,1002155
1004231,Morning,663 Harper Drive,50517,3.4,1000724
1004232,Lillian,2 Petterle Terrace,30039,4.8,1000724
1004233,Fulton,03 Canary Road,37687,2.9,1001281
1004234,Sugar,2 Badeau Street,18825,1.1,1002703
1004235,Pierstorff,3393 Darwin Way,77541,3.1,1003803
1004236,Moland,21 Myrtle Center,56425,4.5,1004588
1004237,Hovde,51 Arkansas Parkway,2492,2.7,1003231
1004238,Towne,8775 Towne Circle,88345,3.1,1000847
1004239,Anniversary,6341 Hollow Ridge Point,48411,4.9,1002803
1004240,Holmberg,8 Messerschmidt Way,53063,3.1,1001421
1004241,Michigan,9054 Springview Circle,19545,2.0,1003903
1004242,Sundown,46970 Reindahl Crossing,21401,3.5,1000305
1004243,Washington,43 Dawn Parkway,48653,2.8,1000929
1004244,Badeau,16351 Surrey Hill,52747,4.0,1004663
1004245,Maple,3930 Utah Center,37733,4.3,1003206
1004246,Golf View,654 Towne Trail,28770,1.6,1001227
1004247,Dapin,595 Homewood Drive,65261,2.7,1001496
1004248,6th,2829 Canary Road,57450,1.8,1003674
1004249,Warner,2042 Stuart Way,10598,2.6,1002664
1004250,Kenwood,5029 3rd Park,46158,4.2,1001601
1004251,Burrows,6 Katie Drive,78638,3.2,1002871
1004252,Green Ridge,0491 School Park,42031,4.0,1001747
1004253,Porter,98 Independence Road,15379,3.6,1004125
1004254,5th,0739 Dennis Terrace,75474,1.8,1004152
1004255,Dahle,3 Bonner Drive,89830,1.5,1003551
1004256,Valley Edge,3649 Spohn Plaza,84078,1.9,1000857
1004257,Shelley,963 Daystar Avenue,39743,1.3,1000144
1004258,Vernon,5 Mandrake Lane,82923,4.1,1004277
1004259,Declaration,3 Loomis Place,67548,1.4,1003592
1004260,Clemons,0 Stang Point,93536,1.4,1000156
1004261,American,8 Loomis Center,60502,1.7,1001978
1004262,Hansons,807 Mandrake Trail,47436,4.5,1002959
1004263,Kinsman,2555 Eagan Pass,63933,1.4,1000989
1004264,Del Sol,6 Norway Maple Street,60073,1.6,1002507
1004265,Melrose,2 Arrowood Hill,83420,1.5,1000268
1004266,Lien,0051 Dwight Park,30149,3.9,1003832
1004267,Linden,0101 Holmberg Trail,28585,1.6,1004407
1004268,Hallows,4 3rd Place,7856,2.6,1002494
1004269,Del Mar,2 Grayhawk Terrace,85203,3.0,1002834
1004270,Sundown,0 Glendale Street,45353,1.4,1000031
1004271,Everett,59 Warbler Trail,75490,2.9,1000011
1004272,Lillian,248 Eastlawn Hill,13042,3.5,1002012
1004273,Lakeland,76002 Gale Drive,34481,2.6,1002439
1004274,Chive,306 Carberry Hill,48880,3.1,1002940
1004275,Monterey,87507 Sycamore Place,59926,3.6,1004096
1004276,Division,9097 Nobel Circle,26074,2.7,1002305
1004277,Division,0 Gina Crossing,41254,3.8,1004156
1004278,Elka,78595 Hansons Circle,95548,3.2,1003701
1004279,Southridge,9 Northview Road,68849,4.7,1004808
1004280,Russell,0 Shelley Center,97601,4.2,1004987
1004281,Westport,7433 Colorado Trail,93311,1.9,1001301
1004282,Fallview,8426 Northland Plaza,83212,3.8,1000464
1004283,Hagan,8499 Mcbride Crossing,34785,1.1,1004866
1004284,American,716 Paget Crossing,48601,1.3,1001240
1004285,Bayside,54467 Dottie Junction,55932,4.4,1001673
1004286,Clemons,60 Village Green Pass,39669,1.5,1004367
1004287,Messerschmidt,7899 Scofield Circle,35071,4.3,1002999
1004288,Roxbury,224 Troy Court,6472,2.1,1002315
1004289,Independence,29359 Dexter Terrace,80014,4.0,1003823
1004290,Northwestern,6 Caliangt Place,63345,2.4,1003536
1004291,Gina,9044 Farwell Trail,8052,2.3,1003011
1004292,Claremont,57 Forest Pass,73758,2.0,1001072
1004293,Main,9 Coolidge Way,23357,3.4,1000783
1004294,Kropf,535 Artisan Circle,4739,1.0,1004675
1004295,Vermont,9462 Nova Terrace,93623,4.8,1003935
1004296,Fairfield,614 Johnson Place,55032,4.6,1004058
1004297,Mayfield,73145 Bunker Hill Terrace,42553,4.0,1004752
1004298,Stone Corner,3 Corry Plaza,37370,1.6,1004053
1004299,Ramsey,18 6th Way,40844,2.3,1002937
1004300,John Wall,02955 Melvin Center,85141,1.4,1004978
1004301,Rowland,7 Service Plaza,84061,2.1,1001591
1004302,Lakewood Gardens,1 American Ash Crossing,52550,1.5,1000228
1004303,Lakeland,69866 Fuller Junction,12487,3.5,1004686
1004304,Monument,0793 Northridge Plaza,30118,3.3,1004396
1004305,Bartillon,8 Hansons Crossing,20695,2.3,1002304
1004306,Sage,8060 Farmco Court,46069,4.8,1003838
