purchase_id,rent_id,user_id,purchase
1003733,1003780,1001648,06-06-2017 05:40
1003734,1004876,1004552,15-03-2019 20:23
1003735,1001574,1003332,26-11-2022 09:15
1003736,1004873,1004784,27-10-2021 12:54
1003737,1004695,1002736,12-12-2020 19:44
1003738,1000414,1002142,18-01-2019 21:29
1003739,1002964,1000717,10-04-2021 05:59
1003740,1002245,1001540,05-04-2017 06:13
1003741,1001456,1002862,20-02-2017 16:23
1003742,1003526,1000116,10-04-2020 00:35
1003743,1002876,1001234,15-04-2019 18:23
1003744,1001189,1000165,17-11-2018 11:24
1003745,1001823,1000485,01-02-2017 06:16
1003746,1000568,1000732,18-10-2022 18:04
1003747,1000311,1004410,03-09-2020 00:29
1003748,1003351,1003160,26-05-2018 14:43
1003749,1003202,1000121,31-03-2020 16:00
1003750,1002338,1001677,19-02-2016 16:11
1003751,1001935,1000318,06-04-2022 03:23
1003752,1000291,1004152,28-10-2021 19:18
1003753,1000573,1002961,29-03-2022 06:57
1003754,1000985,1001222,29-04-2021 07:28
1003755,1002033,1004850,10-10-2020 04:04
1003756,1002455,1002943,09-08-2022 11:28
1003757,1000551,1001114,01-11-2019 16:26
1003758,1002783,1004918,17-01-2019 13:35
1003759,1002996,1001640,02-12-2021 12:19
1003760,1004522,1004658,15-04-2021 13:58
1003761,1001732,1001064,15-03-2022 16:04
1003762,1002605,1003188,28-05-2018 00:24
1003763,1004271,1004846,18-03-2019 22:41
1003764,1000619,1004787,03-12-2021 00:50
1003765,1002753,1001718,14-03-2022 00:28
1003766,1001480,1004202,26-05-2020 11:21
1003767,1003015,1004470,03-10-2016 23:04
1003768,1003034,1003104,08-09-2022 19:25
1003769,1003797,1004004,05-07-2022 21:39
1003770,1004535,1001124,06-03-2022 00:29
1003771,1000155,1004728,20-03-2018 11:50
1003772,1000925,1004199,14-09-2021 20:04
1003773,1001089,1004804,22-09-2016 16:11
1003774,1000250,1003484,14-09-2017 05:53
1003775,1002190,1003728,01-02-2017 21:32
1003776,1003166,1001117,27-10-2017 23:01
1003777,1001946,1004670,06-08-2021 13:39
1003778,1002751,1000916,08-12-2017 13:31
1003779,1001424,1003168,14-11-2016 19:05
1003780,1000076,1003225,27-03-2020 12:43
1003781,1004089,1000424,25-10-2016 05:58
1003782,1004174,1001399,24-12-2021 05:29
1003783,1002853,1002716,10-03-2016 14:07
1003784,1004736,1003228,11-04-2020 01:12
1003785,1002920,1001148,18-09-2019 16:24
1003786,1002416,1002796,02-10-2022 19:18
1003787,1003429,1000429,30-10-2016 11:22
1003788,1001827,1004479,01-07-2020 19:36
1003789,1002111,1000599,23-04-2021 02:31
1003790,1003686,1002556,08-08-2018 19:31
1003791,1001388,1002969,21-02-2019 11:25
1003792,1000360,1003782,08-04-2020 23:43
1003793,1002096,1004498,20-01-2019 20:29
1003794,1002882,1000648,12-04-2017 03:17
1003795,1004245,1002569,29-12-2018 13:34
1003796,1001744,1002818,22-12-2017 01:55
1003797,1001587,1001381,08-01-2017 17:17
1003798,1004282,1000844,05-10-2018 07:45
1003799,1002281,1004939,01-10-2017 05:29
1003800,1000501,1003760,28-01-2017 03:55
1003801,1004112,1004397,15-12-2015 21:39
1003802,1000696,1000265,26-08-2016 10:18
1003803,1000243,1003080,29-05-2018 07:49
1003804,1004408,1002545,14-01-2019 22:19
1003805,1003149,1000422,08-05-2021 14:57
1003806,1004978,1003850,29-04-2016 15:45
1003807,1001869,1002709,03-12-2020 10:53
1003808,1001265,1000595,14-10-2022 02:38
1003809,1000818,1000392,19-03-2022 01:11
1003810,1000778,1002197,04-11-2021 17:04
1003811,1000070,1003848,31-05-2016 10:31
1003812,1003780,1002572,28-11-2018 00:17
1003813,1000676,1004597,29-12-2016 21:34
1003814,1000294,1000029,30-04-2020 14:36
1003815,1000807,1004815,10-04-2017 10:17
1003816,1002471,1002121,18-07-2019 17:53
1003817,1001060,1004453,21-10-2019 00:36
1003818,1000633,1000991,11-04-2019 10:10
1003819,1002519,1003339,29-12-2020 15:02
1003820,1004806,1001098,27-04-2020 07:03
1003821,1000882,1001544,21-11-2016 03:17
1003822,1004321,1001246,26-10-2021 14:21
1003823,1001593,1002317,10-06-2018 19:03
1003824,1000465,1002561,02-05-2020 01:04
1003825,1003612,1000144,12-08-2019 01:16
1003826,1001150,1000820,09-03-2022 05:15
1003827,1004488,1001135,03-03-2016 02:53
1003828,1004026,1000064,13-02-2022 21:38
1003829,1004752,1003479,13-03-2022 07:01
1003830,1002576,1002873,14-02-2020 05:51
1003831,1002151,1003932,30-08-2020 01:00
1003832,1002461,1001688,26-07-2022 14:20
1003833,1002606,1003365,23-05-2020 09:35
1003834,1000462,1004334,07-12-2021 19:59
1003835,1000122,1001596,20-04-2021 18:01
1003836,1000665,1001698,04-03-2018 16:35
1003837,1000997,1002185,05-11-2021 16:10
1003838,1002374,1000047,22-09-2022 11:13
1003839,1002571,1000487,26-09-2017 09:48
1003840,1000016,1004655,14-05-2017 20:26
1003841,1003505,1002157,12-03-2018 07:31
1003842,1001987,1000555,10-05-2017 11:05
1003843,1000466,1001956,19-08-2019 05:34
1003844,1003499,1001144,21-04-2018 12:46
1003845,1004504,1001784,14-12-2016 01:18
1003846,1000110,1002605,05-12-2016 18:26
1003847,1002396,1001889,29-03-2021 04:01
1003848,1001688,1003221,02-04-2022 10:14
1003849,1001829,1003374,16-02-2019 01:03
1003850,1002479,1002773,10-01-2018 08:05
1003851,1000882,1001368,28-12-2017 02:10
1003852,1001524,1000805,29-04-2017 23:23
1003853,1003698,1004469,09-06-2020 09:25
1003854,1002796,1004914,27-12-2016 16:10
1003855,1004424,1004632,14-04-2018 16:41
1003856,1002411,1002829,24-03-2022 12:53
1003857,1001308,1001905,11-09-2021 14:51
1003858,1002750,1004498,23-10-2018 04:22
1003859,1000477,1002584,21-04-2020 04:17
1003860,1001144,1001719,11-07-2020 13:05
1003861,1000963,1003607,18-07-2019 14:44
1003862,1004911,1001884,01-02-2022 22:35
1003863,1002023,1000337,25-10-2021 00:23
1003864,1004249,1002680,05-09-2019 02:53
1003865,1000644,1000606,01-12-2021 23:48
1003866,1000530,1003478,22-11-2017 03:57
1003867,1000460,1003339,12-03-2018 04:10
1003868,1003137,1002813,26-12-2021 23:33
1003869,1002749,1000531,31-01-2016 11:28
1003870,1000374,1002570,28-09-2017 12:53
1003871,1002740,1004598,20-08-2022 05:45
1003872,1000600,1002465,27-05-2019 17:58
1003873,1003755,1002243,11-02-2020 11:32
1003874,1001985,1001265,13-08-2022 13:00
1003875,1003660,1000016,12-10-2020 22:19
1003876,1002930,1002506,22-05-2021 02:08
1003877,1003880,1000063,02-08-2021 06:52
1003878,1000731,1004801,07-01-2016 08:59
1003879,1004874,1004415,07-01-2020 17:18
1003880,1001640,1000688,27-05-2016 23:56
1003881,1004855,1004465,12-08-2019 04:04
1003882,1002862,1000294,23-07-2021 19:35
1003883,1002110,1000788,17-07-2021 01:57
1003884,1001571,1004813,28-12-2015 06:19
1003885,1004912,1001654,27-01-2018 02:24
1003886,1001652,1000420,29-11-2019 13:20
1003887,1001591,1001206,11-08-2016 21:13
1003888,1001738,1000597,13-10-2019 07:02
1003889,1001143,1000842,27-09-2019 23:00
1003890,1001812,1003496,07-09-2020 00:36
1003891,1002037,1000129,03-03-2017 21:07
1003892,1004116,1003609,03-01-2018 09:18
1003893,1000081,1001156,11-10-2021 23:27
1003894,1004302,1000262,15-02-2016 19:15
1003895,1004287,1004074,12-09-2017 21:41
1003896,1004151,1002941,08-10-2019 02:14
1003897,1004693,1001168,08-11-2016 21:01
1003898,1000697,1002659,26-11-2017 10:57
1003899,1002174,1003132,05-09-2018 10:50
1003900,1003582,1001102,15-12-2018 10:38
1003901,1001156,1004009,10-06-2021 09:46
1003902,1002136,1001835,24-10-2020 03:10
1003903,1002297,1004286,06-09-2019 18:51
1003904,1003906,1001167,20-01-2019 21:16
1003905,1002830,1001971,10-07-2021 07:47
1003906,1003197,1003640,11-12-2019 04:35
1003907,1004287,1003630,13-01-2016 12:05
1003908,1003103,1003048,14-01-2022 19:11
1003909,1002137,1002966,12-09-2021 20:53
1003910,1001730,1001759,07-02-2020 04:04
1003911,1003305,1001102,12-07-2017 00:31
1003912,1002723,1004123,29-09-2020 22:44
1003913,1000552,1003837,21-11-2020 08:25
1003914,1002014,1002995,21-03-2019 06:58
1003915,1000759,1004684,05-02-2018 06:33
1003916,1002510,1004775,25-03-2018 14:20
1003917,1000767,1004303,23-07-2020 18:17
1003918,1000097,1004062,06-11-2019 23:47
1003919,1000539,1003175,09-04-2016 13:54
1003920,1001020,1002894,31-08-2018 03:19
1003921,1002666,1001281,14-12-2020 03:18
1003922,1002436,1003847,01-05-2022 20:12
1003923,1004121,1000020,31-05-2020 10:21
1003924,1001522,1000041,12-12-2017 00:14
1003925,1004175,1000225,20-03-2019 13:32
1003926,1000914,1004221,18-08-2019 13:52
1003927,1004618,1001229,07-09-2016 08:22
1003928,1002598,1000006,01-02-2022 22:44
1003929,1003623,1004359,20-04-2019 19:58
1003930,1003787,1003328,26-05-2018 19:04
1003931,1000581,1000920,12-08-2017 14:53
1003932,1001696,1004394,18-03-2019 02:16
1003933,1003396,1004272,24-11-2016 21:22
1003934,1001838,1003778,20-04-2021 20:53
1003935,1004621,1003629,10-09-2016 16:06
1003936,1002777,1001907,02-08-2021 00:29
1003937,1002674,1001842,09-09-2018 03:56
1003938,1000480,1002750,09-01-2022 17:31
1003939,1002565,1001699,19-12-2017 02:56
1003940,1004039,1003147,10-12-2019 12:06
1003941,1003475,1004117,09-04-2020 14:23
1003942,1001913,1003784,06-04-2021 02:22
1003943,1004764,1003998,03-08-2018 04:26
1003944,1004658,1000018,15-08-2019 12:00
1003945,1000896,1000908,17-04-2016 17:08
1003946,1000850,1000543,19-07-2019 10:45
1003947,1002528,1000038,08-05-2019 06:22
1003948,1004765,1002642,21-09-2021 15:52
1003949,1002525,1003820,21-11-2021 15:57
1003950,1003521,1000039,11-08-2018 04:37
1003951,1003978,1001960,08-02-2017 10:00
1003952,1000513,1002320,17-10-2020 00:14
1003953,1002927,1003420,12-04-2019 13:51
1003954,1003498,1004465,11-03-2016 08:13
1003955,1002864,1003729,17-01-2020 16:05
1003956,1000903,1000399,08-08-2017 13:27
1003957,1001312,1003595,06-08-2020 21:04
1003958,1002291,1000570,25-01-2021 15:12
1003959,1004737,1004209,27-06-2022 18:51
1003960,1000474,1003229,11-02-2018 00:17
1003961,1002329,1003169,06-01-2021 15:19
1003962,1001870,1003068,12-12-2019 22:46
1003963,1004348,1000616,02-06-2016 04:46
1003964,1003761,1003121,20-08-2016 00:41
1003965,1004849,1003260,15-01-2022 08:21
1003966,1000510,1004918,05-10-2018 13:56
1003967,1001803,1001364,20-10-2019 20:25
1003968,1000892,1002056,24-09-2017 12:23
1003969,1003366,1001711,20-05-2017 03:54
1003970,1002027,1002894,27-10-2022 04:20
1003971,1000582,1001434,20-11-2020 12:43
1003972,1002529,1002426,23-10-2017 09:58
1003973,1000638,1003553,02-04-2017 17:16
1003974,1004609,1000441,28-09-2018 05:06
1003975,1002842,1004952,06-03-2016 19:20
1003976,1000132,1004393,14-06-2020 14:11
1003977,1002128,1002999,13-11-2017 21:33
1003978,1004406,1000653,08-12-2019 14:50
1003979,1000636,1003124,24-01-2022 10:52
1003980,1003206,1002874,31-10-2020 11:21
1003981,1003880,1003574,18-11-2017 15:20
1003982,1002738,1001947,10-02-2021 05:18
1003983,1004967,1001531,19-03-2018 14:22
1003984,1001758,1003348,15-02-2019 01:01
1003985,1001021,1004941,08-11-2020 16:32
1003986,1001301,1004482,14-04-2019 10:59
1003987,1004079,1004014,27-04-2017 19:09
1003988,1003520,1001677,30-12-2020 16:34
1003989,1003198,1004783,08-10-2018 07:19
1003990,1001283,1001747,02-08-2016 18:58
1003991,1002938,1001887,10-09-2019 14:49
1003992,1004779,1001578,13-04-2018 12:53
1003993,1002015,1002738,31-07-2022 22:59
1003994,1000195,1000246,18-07-2022 12:24
1003995,1002922,1003094,22-07-2021 23:24
1003996,1004400,1002299,10-04-2018 05:58
1003997,1004247,1002072,14-03-2018 21:03
1003998,1004822,1000932,07-12-2021 05:32
1003999,1004835,1003414,01-11-2020 04:48
1004000,1000191,1003446,04-09-2018 07:22
1004001,1001342,1001313,03-01-2016 15:34
1004002,1002208,1004145,02-03-2017 16:50
1004003,1004752,1001400,06-01-2016 10:31
1004004,1004644,1001729,19-12-2018 04:57
1004005,1003430,1001413,29-10-2018 19:53
1004006,1003128,1001791,22-06-2022 05:27
1004007,1000597,1004749,24-11-2022 05:47
1004008,1000025,1003568,03-04-2019 18:58
1004009,1003432,1003979,06-08-2022 04:58
1004010,1002300,1000189,26-09-2017 15:22
1004011,1002296,1002138,30-09-2020 02:00
1004012,1001777,1003499,21-10-2018 17:31
1004013,1004563,1003905,07-02-2021 07:14
1004014,1004842,1001591,11-07-2021 02:12
1004015,1000113,1001736,22-10-2019 22:38
1004016,1004677,1001806,16-06-2017 09:11
1004017,1001511,1004212,13-08-2019 09:32
1004018,1001091,1001709,21-10-2022 16:43
1004019,1000524,1003780,30-05-2020 16:35
1004020,1002432,1000082,22-05-2020 13:07
1004021,1003715,1002919,16-07-2022 18:40
1004022,1001494,1000924,29-11-2017 02:12
1004023,1002630,1002146,27-10-2020 12:13
1004024,1004244,1003689,14-06-2017 02:13
1004025,1000245,1001169,29-08-2018 12:54
1004026,1003659,1000422,12-05-2018 10:55
1004027,1000621,1000876,27-12-2016 14:37
1004028,1001698,1002773,26-08-2022 09:05
1004029,1003920,1002274,25-11-2018 22:34
1004030,1002614,1000392,22-02-2017 23:14
1004031,1001359,1001565,11-08-2017 17:11
1004032,1003190,1002785,18-11-2019 05:19
1004033,1000139,1003078,23-03-2016 23:23
1004034,1000778,1001573,07-06-2016 00:11
1004035,1001315,1001555,17-07-2016 05:28
1004036,1002856,1000866,17-08-2019 04:16
1004037,1003923,1000120,04-07-2017 13:58
1004038,1003969,1003727,03-06-2019 04:43
1004039,1001250,1000995,28-06-2018 13:50
1004040,1004479,1004811,11-01-2018 00:46
1004041,1004548,1000682,31-03-2022 02:56
1004042,1000476,1000485,30-11-2021 23:40
1004043,1002043,1003859,22-12-2017 15:55
1004044,1001058,1004890,06-05-2018 16:20
1004045,1002170,1004273,22-11-2020 03:27
1004046,1003425,1004771,01-01-2018 06:57
1004047,1002095,1004211,08-05-2016 09:08
1004048,1003020,1004148,15-06-2019 10:09
1004049,1002492,1001471,20-09-2021 21:21
1004050,1000691,1003362,02-06-2021 18:00
1004051,1002341,1002337,30-01-2021 08:42
1004052,1002796,1003121,22-10-2018 22:26
1004053,1004419,1003000,20-11-2018 06:58
1004054,1001883,1003089,22-02-2019 14:29
1004055,1001535,1002923,24-11-2020 15:12
1004056,1004332,1000137,17-08-2018 10:33
1004057,1001357,1003384,19-05-2018 08:59
1004058,1001102,1003453,23-11-2019 17:54
1004059,1004256,1003547,26-03-2020 14:47
1004060,1000686,1002787,31-10-2017 12:15
1004061,1003351,1002413,23-05-2022 20:53
1004062,1001694,1003148,16-10-2020 12:19
1004063,1002651,1004163,12-08-2019 10:26
1004064,1000637,1001821,15-12-2015 10:44
1004065,1003046,1003456,08-03-2021 10:57
1004066,1003538,1002682,18-11-2016 12:04
1004067,1002603,1004799,02-09-2016 10:36
1004068,1001475,1003357,24-12-2019 09:44
1004069,1003508,1001942,25-03-2022 06:02
1004070,1004265,1002758,10-04-2019 11:58
1004071,1002785,1004383,24-11-2018 10:11
1004072,1004434,1004069,09-01-2016 19:00
1004073,1003463,1002237,16-03-2020 02:11
1004074,1001236,1001196,07-02-2016 16:22
1004075,1001432,1002620,17-11-2018 10:39
1004076,1004982,1004091,03-03-2020 15:54
1004077,1001858,1001766,22-05-2016 23:15
1004078,1002812,1000027,10-08-2021 06:23
1004079,1001162,1001005,26-09-2018 01:55
1004080,1000973,1002584,02-01-2022 18:26
1004081,1003970,1001096,24-03-2017 12:20
1004082,1004401,1003998,23-12-2021 22:29
1004083,1002816,1004820,20-03-2016 22:48
1004084,1002998,1002859,13-11-2022 10:59
1004085,1000397,1003050,15-04-2022 23:16
1004086,1000880,1000608,13-08-2019 22:19
1004087,1003571,1004259,26-04-2017 10:09
1004088,1004539,1002620,20-12-2021 20:09
1004089,1000781,1003929,05-07-2019 03:47
1004090,1001064,1004317,28-08-2017 01:40
1004091,1003961,1001702,14-04-2021 01:28
1004092,1004585,1002456,06-12-2018 15:36
1004093,1004392,1002573,25-03-2022 18:43
1004094,1003177,1004545,19-04-2019 10:36
1004095,1000003,1002414,15-12-2018 06:34
1004096,1003298,1002749,24-09-2016 16:58
1004097,1002515,1001897,09-04-2019 02:58
1004098,1004141,1000369,28-02-2021 02:22
1004099,1000246,1001429,20-02-2021 12:10
1004100,1002567,1003567,30-05-2022 04:26
1004101,1000043,1000960,14-07-2021 16:34
1004102,1001642,1001758,06-02-2018 05:23
1004103,1002723,1003009,03-09-2018 16:35
1004104,1004258,1004144,25-03-2017 03:47
1004105,1001478,1003874,07-06-2018 04:08
1004106,1004391,1000334,05-03-2017 06:21
1004107,1004893,1000841,27-03-2016 14:52
1004108,1000172,1004985,28-06-2020 08:12
1004109,1000922,1003088,19-01-2017 17:46
1004110,1004386,1001504,15-04-2019 23:15
1004111,1003067,1003188,30-11-2015 06:34
1004112,1000736,1001572,18-10-2019 16:05
1004113,1000512,1000592,30-05-2016 16:15
1004114,1003790,1004631,02-11-2016 08:59
1004115,1000760,1001248,05-11-2021 04:41
1004116,1000683,1001341,03-03-2016 19:23
1004117,1002903,1001752,21-05-2022 14:21
1004118,1004929,1004989,17-09-2017 21:12
1004119,1002332,1003865,13-07-2018 05:42
1004120,1002165,1000772,01-04-2019 13:32
1004121,1002544,1002128,14-04-2021 04:56
1004122,1000097,1001741,09-08-2017 22:04
1004123,1001887,1001970,15-10-2019 03:15
1004124,1004164,1004924,01-03-2018 12:04
1004125,1004028,1002367,07-02-2021 19:44
1004126,1000634,1000451,18-03-2022 18:14
1004127,1000970,1000710,08-08-2019 21:01
1004128,1002243,1004547,14-12-2018 11:47
1004129,1002028,1003829,10-11-2018 23:52
1004130,1004636,1000431,04-12-2016 17:40
1004131,1000718,1000885,21-01-2017 20:57
1004132,1002334,1001164,19-05-2016 11:35
1004133,1001528,1003916,17-01-2019 10:47
1004134,1001735,1003336,01-09-2018 06:32
1004135,1004540,1000517,17-05-2022 06:52
1004136,1004675,1002747,16-06-2016 04:30
1004137,1004439,1001675,06-12-2015 19:30
1004138,1002214,1002434,20-04-2021 14:46
1004139,1004722,1001214,30-09-2022 05:10
1004140,1002813,1004716,16-12-2021 06:43
1004141,1001118,1000952,18-12-2016 00:32
1004142,1002868,1004910,16-09-2016 14:53
1004143,1000051,1001251,12-07-2017 19:02
1004144,1001612,1003887,18-02-2021 05:58
1004145,1000371,1002931,08-03-2016 12:44
1004146,1003572,1003695,16-08-2017 06:51
1004147,1004502,1002063,29-03-2016 11:49
1004148,1003701,1001855,14-01-2020 21:11
1004149,1003236,1004337,02-10-2016 08:53
1004150,1004873,1002252,24-05-2018 16:54
1004151,1004173,1000538,19-05-2022 14:40
1004152,1004440,1002936,17-03-2019 03:51
1004153,1001038,1004920,01-09-2022 14:44
1004154,1002471,1003599,07-11-2022 03:09
1004155,1001379,1001112,28-02-2016 08:33
1004156,1002660,1004134,15-12-2017 20:36
1004157,1003114,1004614,28-11-2019 00:58
1004158,1004006,1004028,26-10-2016 08:57
1004159,1001886,1001083,04-10-2019 12:03
1004160,1002423,1003018,06-03-2018 10:25
1004161,1003706,1004032,14-06-2019 10:32
1004162,1002198,1001786,10-08-2020 12:15
1004163,1004186,1001251,26-04-2017 18:03
1004164,1004241,1003929,21-11-2022 01:08
1004165,1003198,1004667,02-04-2016 20:26
1004166,1004013,1002339,13-04-2017 18:58
1004167,1004205,1003600,16-08-2022 08:16
1004168,1002792,1002595,25-08-2018 22:07
1004169,1002257,1003037,23-05-2017 17:56
1004170,1004028,1002726,24-08-2018 15:29
1004171,1002432,1003820,06-09-2022 02:08
1004172,1002450,1004616,10-10-2021 03:28
1004173,1002634,1003537,15-03-2018 20:25
1004174,1002307,1003049,29-01-2020 05:11
1004175,1003292,1004793,02-03-2019 14:43
1004176,1004504,1004586,15-09-2020 10:39
1004177,1000309,1002068,09-09-2018 10:24
1004178,1003677,1001732,28-07-2022 09:20
1004179,1002265,1000626,17-09-2020 00:04
1004180,1003379,1004531,17-05-2016 20:58
1004181,1003347,1004491,03-09-2019 19:44
1004182,1002600,1001655,30-12-2021 21:53
1004183,1001116,1002779,24-06-2017 02:19
1004184,1002003,1000772,09-11-2020 15:11
1004185,1002228,1000067,07-01-2020 03:11
1004186,1002511,1001472,08-07-2021 07:01
1004187,1004127,1003315,26-12-2019 17:17
1004188,1000563,1000427,12-06-2020 03:22
1004189,1001707,1003080,22-05-2016 12:46
1004190,1002669,1001615,31-08-2022 05:04
1004191,1002466,1000293,24-07-2019 05:04
1004192,1004201,1003396,09-03-2021 13:51
1004193,1000616,1000106,03-01-2020 07:49
1004194,1000471,1000230,07-01-2019 12:23
1004195,1003070,1000659,07-02-2021 13:11
1004196,1000134,1003333,14-03-2017 16:44
1004197,1000812,1002576,21-11-2017 02:35
1004198,1000989,1000699,22-10-2021 14:36
1004199,1002059,1001558,31-05-2019 04:00
1004200,1003165,1002916,25-06-2022 06:38
1004201,1003645,1004895,03-09-2016 11:19
1004202,1002818,1003919,10-10-2021 21:51
1004203,1002359,1004200,26-09-2021 03:55
1004204,1004595,1001724,07-07-2021 21:35
1004205,1002236,1001306,01-01-2017 05:52
1004206,1000870,1003614,10-01-2019 20:16
1004207,1000792,1000844,21-05-2016 09:59
1004208,1003365,1003255,09-11-2017 17:14
1004209,1001986,1000748,21-01-2018 00:59
1004210,1000119,1004612,03-01-2016 00:25
1004211,1001598,1000164,16-07-2017 13:55
1004212,1002440,1002001,01-06-2022 18:55
1004213,1001840,1004831,19-01-2020 10:19
1004214,1000383,1003004,28-10-2017 11:51
1004215,1004373,1004345,02-09-2016 15:37
1004216,1004381,1000284,25-08-2016 06:58
1004217,1002125,1004199,27-11-2021 20:36
1004218,1004973,1002781,29-04-2016 12:36
1004219,1003343,1003093,22-03-2022 23:22
1004220,1004861,1000613,21-08-2022 12:27
1004221,1003225,1004225,14-01-2022 10:05
1004222,1003912,1000928,24-07-2021 03:30
1004223,1002004,1004027,03-09-2017 15:28
1004224,1003847,1001243,25-06-2020 21:37
1004225,1003023,1000081,29-12-2019 20:02
1004226,1003964,1004124,25-10-2021 10:47
1004227,1002762,1001423,12-10-2019 10:15
1004228,1002357,1000180,17-03-2021 19:52
1004229,1003257,1002378,31-07-2017 06:57
1004230,1004926,1001618,26-09-2020 02:25
1004231,1003454,1003639,29-08-2022 09:27
1004232,1003752,1002975,01-09-2016 05:39
1004233,1002078,1004491,25-10-2016 22:30
1004234,1002660,1004572,06-01-2019 07:51
1004235,1003580,1002558,16-11-2018 14:24
1004236,1002041,1002124,19-02-2017 21:40
1004237,1000524,1000260,12-11-2018 15:54
1004238,1001058,1001402,15-05-2022 12:44
1004239,1001635,1002691,10-12-2017 11:11
1004240,1004689,1000693,06-02-2021 18:17
1004241,1000824,1000566,26-09-2021 01:01
1004242,1001446,1000552,09-06-2022 11:02
1004243,1001758,1002356,03-02-2022 01:26
1004244,1003148,1004248,26-06-2016 13:41
1004245,1000493,1000865,30-05-2020 13:12
1004246,1001468,1000063,01-01-2016 18:00
1004247,1000718,1003397,16-08-2018 00:52
1004248,1000850,1004757,12-06-2018 20:16
1004249,1000187,1000255,08-08-2022 23:31
1004250,1001925,1000722,20-07-2016 06:43
1004251,1000942,1001919,02-06-2022 05:14
1004252,1000458,1001497,23-12-2018 02:43
1004253,1001752,1002622,19-05-2021 11:49
1004254,1001354,1004015,11-04-2016 23:38
1004255,1000538,1002788,19-05-2022 04:48
1004256,1000560,1001270,30-11-2015 19:42
1004257,1001520,1000910,12-11-2016 04:52
1004258,1002506,1002622,12-05-2018 10:18
1004259,1000759,1001087,30-10-2020 17:16
1004260,1003738,1001691,12-04-2018 14:24
1004261,1000450,1004396,23-12-2020 13:15
1004262,1002224,1002114,09-10-2018 19:14
1004263,1004759,1001228,20-12-2019 19:37
1004264,1002517,1000485,05-03-2018 13:19
1004265,1004738,1004216,09-07-2022 01:56
1004266,1002796,1000979,26-08-2016 04:54
1004267,1003993,1002098,10-06-2022 23:21
1004268,1000542,1001033,21-03-2018 08:58
1004269,1001707,1001645,01-01-2018 15:14
1004270,1003999,1004776,26-04-2020 01:49
1004271,1000610,1001457,06-05-2019 03:46
1004272,1004079,1004276,02-03-2018 20:54
1004273,1003957,1000761,08-02-2018 15:42
1004274,1000518,1000939,07-04-2016 07:34
1004275,1001958,1003283,15-07-2018 04:07
1004276,1003694,1000473,29-10-2020 05:11
1004277,1002401,1001794,15-04-2020 21:17
1004278,1002129,1001739,30-08-2016 19:55
1004279,1000512,1003402,03-07-2019 21:58
1004280,1001115,1000032,07-09-2018 09:54
1004281,1003704,1003711,17-08-2021 15:05
1004282,1003224,1002738,23-02-2020 21:05
1004283,1000176,1001649,27-09-2019 18:11
1004284,1001206,1002100,23-07-2022 21:08
1004285,1003060,1001938,09-07-2021 19:02
1004286,1000558,1000355,14-04-2018 02:44
1004287,1004576,1001807,26-07-2021 21:06
1004288,1004809,1004485,05-08-2019 15:46
1004289,1000491,1002088,22-07-2017 00:17
1004290,1003271,1004962,10-02-2018 02:36
1004291,1004940,1001794,22-05-2020 15:51
1004292,1004392,1004272,21-12-2017 01:16
1004293,1004744,1000119,14-02-2018 13:19
1004294,1003169,1001123,27-10-2017 23:29
1004295,1001008,1001845,11-02-2017 20:27
1004296,1003789,1004904,02-07-2022 05:37
1004297,1002385,1000355,12-01-2018 11:29
1004298,1004968,1004645,13-05-2018 20:58
1004299,1000434,1003700,23-01-2017 07:36
1004300,1000542,1003971,24-12-2020 03:20
1004301,1002117,1002371,12-05-2020 20:45
1004302,1003909,1001911,09-12-2018 00:47
1004303,1000993,1001229,05-10-2022 15:22
1004304,1000855,1001569,16-07-2019 05:55
1004305,1001906,1002599,27-08-2018 21:55
1004306,1003594,1003805,06-10-2021 14:33
1004307,1000900,1003209,09-03-2021 01:46
1004308,1002887,1003081,25-04-2021 18:19
1004309,1000775,1001480,01-08-2016 03:54
1004310,1000088,1004458,25-05-2016 06:39
1004311,1001540,1004500,11-06-2019 20:04
1004312,1001811,1000427,03-11-2020 14:25
1004313,1004675,1002204,01-12-2019 02:26
1004314,1002263,1004383,12-06-2016 02:57
1004315,1001453,1003817,02-09-2020 15:13
1004316,1000078,1002158,24-06-2016 01:16
1004317,1004371,1000203,25-11-2016 16:37
1004318,1002439,1003437,17-10-2022 02:26
1004319,1003927,1002015,11-08-2020 06:19
1004320,1004305,1000896,21-10-2019 23:20
1004321,1003441,1000917,08-09-2021 13:34
1004322,1000974,1002647,27-12-2016 05:21
1004323,1002260,1003970,19-10-2016 00:47
1004324,1000522,1001796,15-01-2018 14:30
1004325,1001905,1002318,23-11-2018 11:26
1004326,1004690,1001990,28-09-2016 12:17
1004327,1004118,1001534,03-06-2019 16:30
1004328,1001260,1003392,09-10-2021 14:21
1004329,1001167,1001632,18-08-2016 01:43
1004330,1003224,1002071,01-01-2019 17:24
1004331,1003732,1003834,02-02-2020 12:09
1004332,1003711,1004362,05-10-2017 22:29
1004333,1003499,1002622,23-11-2017 18:58
1004334,1004283,1002058,28-05-2019 20:07
1004335,1002737,1003408,23-12-2021 21:47
1004336,1000532,1002619,23-02-2018 21:51
1004337,1004064,1000446,01-03-2019 08:00
1004338,1000876,1004478,06-02-2022 16:42
1004339,1002275,1000896,10-07-2022 17:48
